datetime,realised_variance,realised_volatility
2025-05-26 04:00:00.000 UTC,0.00000697018499319128,0.0026401107918402364
2025-05-26 09:00:00.000 UTC,0.00001679247371012816,0.004097862090179239
2025-05-27 04:00:00.000 UTC,0.00001499690773526173,0.003872584115969817
2025-05-27 11:00:00.000 UTC,0.000013500797521543972,0.0036743431415076047
2025-05-28 19:00:00.000 UTC,0.00004913516186004056,0.007009647770040985
2025-05-29 03:00:00.000 UTC,0.00002836538780141421,0.005325916616077857
2025-05-29 22:00:00.000 UTC,0.000018298422478200786,0.00427766554071269
2025-05-30 01:00:00.000 UTC,0.0001679272597226279,0.012958675075895217
2025-05-30 04:00:00.000 UTC,0.000017722062488226993,0.00420975800827399
2025-05-30 05:00:00.000 UTC,0.000013392625334694803,0.0036595936023955996
2025-05-30 16:00:00.000 UTC,0.00009613158624917905,0.009804671654327801
2025-05-30 18:00:00.000 UTC,0.00002555718154715455,0.005055411115542884
2025-05-30 23:00:00.000 UTC,0.000043940568869279715,0.006628768276933484
2025-05-31 00:00:00.000 UTC,0.00009657919072577916,0.00982747122742057
2025-05-31 10:00:00.000 UTC,0.000022204619132042563,0.004712177748349754
2025-05-31 15:00:00.000 UTC,0.00001554969138085679,0.003943309698826202
2025-06-01 01:00:00.000 UTC,0.00005868165439097034,0.007660395185039108
2025-06-01 11:00:00.000 UTC,0.000017438885802420947,0.004175989200467471
2025-06-01 14:00:00.000 UTC,0.000023494340890252426,0.004847096129669023
2025-06-02 07:00:00.000 UTC,0.0000321357722872325,0.005668842235168703
2025-06-02 16:00:00.000 UTC,0.000027926179395025083,0.005284522626976356
2025-06-02 17:00:00.000 UTC,0.000029866878811957506,0.00546505981778402
2025-06-02 22:00:00.000 UTC,0.000036431903254992846,0.00603588462903267
2025-06-04 09:00:00.000 UTC,0.00001138289784684177,0.003373855042357595
2025-06-04 22:00:00.000 UTC,0.000018863213789135553,0.004343180146981651
2025-06-05 04:00:00.000 UTC,0.000009388524947782348,0.0030640699972067135
2025-06-06 12:00:00.000 UTC,0.00003477200152104172,0.005896778910646195
2025-03-20 06:00:00.000 UTC,0.000026384312806085084,0.005136566246636471
2025-03-21 11:00:00.000 UTC,0.000008425253878501367,0.0029026287875822785
2025-03-23 23:00:00.000 UTC,0.000027680118318066627,0.005261189819619382
2025-03-25 20:00:00.000 UTC,0.000025596917462980893,0.005059339627162906
2025-03-26 03:00:00.000 UTC,0.000017682013214513106,0.004204998598633905
2025-03-26 05:00:00.000 UTC,0.00001922871253986651,0.0043850555914225885
2025-03-26 06:00:00.000 UTC,0.00000887435418932932,0.0029789854295261867
2025-03-26 07:00:00.000 UTC,0.000009551678003987147,0.0030905789108170573
2025-03-26 21:00:00.000 UTC,0.00003838321780014149,0.006195419098022465
2025-03-27 14:00:00.000 UTC,0.00008505673807926271,0.009222620998353056
2025-03-27 20:00:00.000 UTC,0.000010978665700594965,0.0033134069627190326
2025-03-28 03:00:00.000 UTC,0.000024886301630055434,0.004988617206206088
2025-03-29 03:00:00.000 UTC,0.00004062691400514565,0.006373924537139238
2025-03-29 13:00:00.000 UTC,0.00001647616661920828,0.004059084455786586
2025-03-29 14:00:00.000 UTC,0.000022290687827948754,0.004721301497251447
2025-03-31 05:00:00.000 UTC,0.00002073290289698008,0.004553339751982063
2025-03-31 09:00:00.000 UTC,0.00004166231177603742,0.006454634906486766
2025-04-01 09:00:00.000 UTC,0.000018637281152051972,0.004317091747004223
2025-04-01 19:00:00.000 UTC,0.000010380049593763662,0.00322180843529898
2025-04-02 03:00:00.000 UTC,0.000014409450992885822,0.0037959782655971335
2025-04-02 11:00:00.000 UTC,0.000014416045564205414,0.003796846792300871
2025-04-02 15:00:00.000 UTC,0.0001716783636551753,0.013102609040003266
2025-04-03 09:00:00.000 UTC,0.00002067651355415414,0.004547143449920416
2025-04-04 00:00:00.000 UTC,0.00002296065943312391,0.004791728230307298
2025-04-04 02:00:00.000 UTC,0.00020200441454973619,0.01421282570602117
2025-04-04 09:00:00.000 UTC,0.000010416305542030218,0.0032274301761665144
2025-04-04 23:00:00.000 UTC,0.000012386843783078184,0.0035194948192998074
2025-04-05 21:00:00.000 UTC,0.000027894009482356602,0.00528147796382382
2025-04-07 15:00:00.000 UTC,0.00022897547040672518,0.015131935448141629
2025-04-07 17:00:00.000 UTC,0.0001984562362743131,0.01408744960148263
2025-04-09 04:00:00.000 UTC,0.00018685466525381807,0.013669479333676834
2025-04-09 11:00:00.000 UTC,0.001352156215088425,0.036771676805503785
2025-04-09 21:00:00.000 UTC,0.0003006251471145615,0.017338545126813883
2025-04-09 22:00:00.000 UTC,0.00003553991684470281,0.00596153645000203
2025-04-10 09:00:00.000 UTC,0.00005170710308343615,0.007190765125036149
2025-04-11 02:00:00.000 UTC,0.00005540197076752147,0.007443250013772308
2025-04-11 14:00:00.000 UTC,0.00016169453320481582,0.012715916530270864
2025-04-12 02:00:00.000 UTC,0.00002249763853103673,0.004743167563035985
2025-04-12 10:00:00.000 UTC,0.000013655644020569632,0.00369535438362407
2025-04-13 14:00:00.000 UTC,0.00004429524646811952,0.006655467411693902
2024-11-04 07:00:00.000 UTC,0.000014672847196144619,0.003830515265097454
2024-11-05 16:00:00.000 UTC,0.00006441090951089486,0.008025640753914598
2024-11-05 20:00:00.000 UTC,0.00009922449644061936,0.009961149353393883
2024-11-05 22:00:00.000 UTC,0.00003349120404695745,0.005787158546899977
2024-11-06 01:00:00.000 UTC,0.00016465530494835583,0.012831808327291826
2024-11-06 16:00:00.000 UTC,0.000060201617541474515,0.007758970134075431
2024-11-07 02:00:00.000 UTC,0.0000503912353265211,0.007098678421123265
2024-11-07 15:00:00.000 UTC,0.00008789680866343579,0.009375329789582646
2024-11-07 23:00:00.000 UTC,0.00002813544579672087,0.005304285606631761
2024-11-10 02:00:00.000 UTC,0.00005855824695586446,0.007652336045670267
2024-11-11 01:00:00.000 UTC,0.00002791549561360962,0.0052835116744083775
2024-11-11 13:00:00.000 UTC,0.00006493440693981718,0.008058188812618949
2024-11-11 14:00:00.000 UTC,0.00011260943973135654,0.010611759502144616
2024-11-13 12:00:00.000 UTC,0.00003436235791735367,0.005861941480205485
2024-11-16 15:00:00.000 UTC,0.00005613808852386156,0.007492535520360351
2024-11-16 20:00:00.000 UTC,0.00002167454186815349,0.004655592536740462
2024-11-16 21:00:00.000 UTC,0.000011925563326987115,0.0034533408935387647
2024-11-16 22:00:00.000 UTC,0.000017984627372492735,0.004240828618618387
2024-11-16 23:00:00.000 UTC,0.00005477511424417124,0.007401021162256682
2024-11-17 01:00:00.000 UTC,0.0001220627527017842,0.01104820133332952
2024-11-17 06:00:00.000 UTC,0.00002532958777390776,0.005032850859493828
2024-11-17 17:00:00.000 UTC,0.00002671585656101197,0.0051687383916205285
2024-11-18 21:00:00.000 UTC,0.00004625765228600564,0.006801297838354503
2024-11-19 02:00:00.000 UTC,0.00001678373316504167,0.004096795475129515
2024-11-19 12:00:00.000 UTC,0.000018891906149838124,0.004346482042967407
2024-11-19 17:00:00.000 UTC,0.000027055211512426454,0.005201462439778495
2024-11-20 00:00:00.000 UTC,0.000027328770055682008,0.0052276926129681735
2024-11-20 06:00:00.000 UTC,0.000008818727849183477,0.0029696342955292452
2024-11-22 05:00:00.000 UTC,0.00004540449610796502,0.006738285843444534
2024-11-23 07:00:00.000 UTC,0.000012764408364830134,0.003572731219225725
2024-11-23 15:00:00.000 UTC,0.00005685680739563708,0.007540345310105969
2024-11-23 16:00:00.000 UTC,0.00017656089042770117,0.01328762169945025
2024-11-23 22:00:00.000 UTC,0.00004210660429247408,0.006488960185767368
2024-11-24 12:00:00.000 UTC,0.0001536724165709131,0.01239646790706583
2024-11-24 18:00:00.000 UTC,0.00002566496003977735,0.005066059616682116
2024-11-26 23:00:00.000 UTC,0.000010315009701523266,0.003211698880892053
2024-11-27 01:00:00.000 UTC,0.000038471707904755057,0.00620255656199563
2024-11-27 15:00:00.000 UTC,0.00006255410568678236,0.007909115354246793
2024-11-28 08:00:00.000 UTC,0.00005482984649858935,0.007404717854083932
2024-11-30 08:00:00.000 UTC,0.000014299390577651322,0.0037814535006596766
2024-11-30 16:00:00.000 UTC,0.000013095979992476782,0.0036188368286614943
2024-12-01 12:00:00.000 UTC,0.000005409022794960251,0.0023257305938049343
2024-12-01 17:00:00.000 UTC,0.00001542021726658646,0.003926858447485275
2024-12-02 10:00:00.000 UTC,0.00005741558172403955,0.007577307023213429
2024-12-02 18:00:00.000 UTC,0.00009152073771818182,0.009566647151336868
2024-12-03 13:00:00.000 UTC,0.0000767373794288283,0.008759987410312203
2024-12-05 08:00:00.000 UTC,0.00006943995648448666,0.0083330640513851
2024-12-06 11:00:00.000 UTC,0.000020436413848913508,0.00452066519982552
2024-12-07 04:00:00.000 UTC,0.000010242280512432672,0.0032003563102305766
2024-12-07 14:00:00.000 UTC,0.000014709805520660949,0.003835336428614959
2024-12-09 12:00:00.000 UTC,0.000027459972160950038,0.0052402263463470775
2024-12-09 17:00:00.000 UTC,0.00002358945026784163,0.004856897185224496
2024-12-10 03:00:00.000 UTC,0.00019249615801966095,0.01387429846946003
2024-12-11 12:00:00.000 UTC,0.00001760454627153517,0.004195777195173163
2024-12-13 09:00:00.000 UTC,0.000012477082736907667,0.003532291428649067
2024-12-13 17:00:00.000 UTC,0.000038084391617214714,0.006171255270786869
2024-12-13 22:00:00.000 UTC,0.0000038826560260646825,0.001970445641489428
2024-12-14 10:00:00.000 UTC,0.000013092785813027761,0.0036183954749346788
2024-12-14 19:00:00.000 UTC,0.000012119199462399648,0.0034812640609984827
2024-12-16 03:00:00.000 UTC,0.00003672927295556796,0.00606046804756596
2024-12-16 06:00:00.000 UTC,0.000008651570429331224,0.002941355202849738
2024-12-16 18:00:00.000 UTC,0.00008922444408986511,0.009445869154813925
2024-12-17 20:00:00.000 UTC,0.000021684007117730194,0.004656608971959122
2024-12-18 04:00:00.000 UTC,0.000035047597834024864,0.0059201011675498304
2024-12-18 12:00:00.000 UTC,0.00002496559952060466,0.0049965587678525965
2024-12-18 16:00:00.000 UTC,0.00005599852703261726,0.007483216356127709
2024-12-19 16:00:00.000 UTC,0.0000736948637641104,0.008584571262684608
2024-12-20 12:00:00.000 UTC,0.0002859527809956078,0.016910138408529
2024-12-20 23:00:00.000 UTC,0.00001975773186043004,0.004444967025797834
2024-12-21 07:00:00.000 UTC,0.00004482106013691918,0.006694853257310363
2024-12-21 08:00:00.000 UTC,0.00003198255370513284,0.0056553119900791355
2024-12-21 21:00:00.000 UTC,0.00007395735871892363,0.008599846435775679
2024-12-22 10:00:00.000 UTC,0.00002317619240441299,0.004814165805662803
2024-12-22 16:00:00.000 UTC,0.00006351197987968946,0.007969440374310448
2024-12-23 16:00:00.000 UTC,0.00026147118583127836,0.016170070681084805
2024-12-23 18:00:00.000 UTC,0.000046881779606681756,0.006847027063381724
2024-12-23 19:00:00.000 UTC,0.00006398299476838421,0.007998937102414559
2024-12-25 05:00:00.000 UTC,0.000015207906593882606,0.0038997316053649904
2024-12-25 11:00:00.000 UTC,0.000032455250877669604,0.005696951015909265
2024-12-25 15:00:00.000 UTC,0.00001926730357372644,0.0043894536759973264
2024-12-26 23:00:00.000 UTC,0.000048745231479883345,0.006981778532715238
2025-04-14 22:00:00.000 UTC,0.000014878443685232076,0.003857258571217656
2025-04-15 08:00:00.000 UTC,0.00001166310352911651,0.0034151286255595862
2025-04-15 13:00:00.000 UTC,0.00014552159667191754,0.012063233259450698
2025-04-16 02:00:00.000 UTC,0.000019937362682433642,0.004465127398231056
2025-04-16 20:00:00.000 UTC,0.000027982943302139377,0.005289890670149939
2025-04-18 23:00:00.000 UTC,0.000003223563282890384,0.0017954284399246839
2025-04-19 09:00:00.000 UTC,0.000004197647808210972,0.0020488161967855906
2025-04-19 18:00:00.000 UTC,0.000014939071231025456,0.003865109472062267
2025-04-20 21:00:00.000 UTC,0.000006133048295676931,0.0024764992016305864
2025-04-24 13:00:00.000 UTC,0.000011867860093890767,0.0034449760657936025
2025-04-25 10:00:00.000 UTC,0.00003352613750793554,0.00579017594792555
2025-04-27 11:00:00.000 UTC,0.00000548815295586665,0.0023426807200014796
2025-04-28 08:00:00.000 UTC,0.000004596407511946612,0.0021439233922756224
2025-04-28 12:00:00.000 UTC,0.00001703169389989808,0.0041269472858152766
2025-04-28 20:00:00.000 UTC,0.00001577502851182277,0.003971779010949976
2025-04-29 02:00:00.000 UTC,0.00002739594239081331,0.005234113333776153
2025-04-29 10:00:00.000 UTC,0.00001668733930549329,0.0040850139908564925
2025-04-30 00:00:00.000 UTC,0.000027596673634952617,0.005253253623703373
2025-04-30 04:00:00.000 UTC,0.000009353765856304559,0.0030583926916445112
2025-04-30 21:00:00.000 UTC,0.00000999225337910531,0.0031610525745557143
2025-05-01 10:00:00.000 UTC,0.00006153490364584664,0.007844418630201135
2025-05-02 02:00:00.000 UTC,0.000012285012529428106,0.003504998221030662
2025-05-02 09:00:00.000 UTC,0.000009312423790012999,0.0030516264171770763
2025-05-02 16:00:00.000 UTC,0.00023212240483413114,0.01523556381740207
2025-05-02 20:00:00.000 UTC,0.00001557345034821619,0.003946321115699556
2025-05-02 23:00:00.000 UTC,0.00001017262530111135,0.0031894553298504355
2025-05-03 11:00:00.000 UTC,0.00003066754441668702,0.005537828492892049
2025-05-03 12:00:00.000 UTC,0.00001561062000189851,0.003951027714645711
2025-05-03 14:00:00.000 UTC,0.0000163362846129191,0.004041816993991576
2025-05-03 18:00:00.000 UTC,0.000018402881512262983,0.004289857982761549
2025-05-06 18:00:00.000 UTC,0.000014805826681592596,0.00384783402469397
2025-05-07 12:00:00.000 UTC,0.000007522523484957563,0.0027427219117069747
2025-05-07 21:00:00.000 UTC,0.000015955287369103444,0.003994407010947112
2025-05-08 19:00:00.000 UTC,0.00009585184744613062,0.009790395673624771
2025-05-08 20:00:00.000 UTC,0.0002667049362594588,0.016331103338704914
2025-05-09 03:00:00.000 UTC,0.00008759229684786092,0.009359075640674185
2025-05-10 03:00:00.000 UTC,0.000003662969872580074,0.0019138886782099093
2025-05-10 07:00:00.000 UTC,0.00005525493991471935,0.0074333666608555875
2025-05-10 09:00:00.000 UTC,0.00008881025814189428,0.009423919468135021
2025-05-10 22:00:00.000 UTC,0.00015018954693818578,0.012255184492213318
2025-05-11 10:00:00.000 UTC,0.00003089564430365323,0.005558385044565843
2025-07-06 13:00:00.000 UTC,0.00011615368400255117,0.010777461853449131
2025-07-07 20:00:00.000 UTC,0.00002818834505776985,0.0053092697292348836
2025-07-08 18:00:00.000 UTC,0.000004683268588343835,0.0021640860861675154
2025-07-09 10:00:00.000 UTC,0.000011049744240923113,0.0033241155576969814
2025-07-10 12:00:00.000 UTC,0.000006937971819643128,0.002634003002967751
2025-07-11 01:00:00.000 UTC,0.000014121483929801645,0.0037578562944585365
2025-07-11 09:00:00.000 UTC,0.00005266424853085553,0.007257013747462212
2025-07-11 11:00:00.000 UTC,0.000058214633009447386,0.00762985144085043
2025-07-11 15:00:00.000 UTC,0.00009758636991283493,0.00987858137147409
2025-07-12 03:00:00.000 UTC,0.000005158563867214882,0.002271247205218948
2025-07-12 16:00:00.000 UTC,0.000017728229891769707,0.004210490457389698
2025-07-12 19:00:00.000 UTC,0.000004232756025503603,0.0020573662837481328
2025-07-13 05:00:00.000 UTC,0.000007347145648916782,0.0027105618695976636
2025-07-13 07:00:00.000 UTC,0.000004070629977100297,0.002017580228169452
2025-07-13 10:00:00.000 UTC,0.000007189448691282935,0.0026813147318587825
2025-07-13 15:00:00.000 UTC,0.00001498944189807323,0.0038716200611724843
2025-07-13 21:00:00.000 UTC,0.000131305271296431,0.011458851220625522
2025-07-14 11:00:00.000 UTC,0.00003672222626078127,0.006059886654119965
2025-07-15 03:00:00.000 UTC,0.00007973079584865646,0.008929210258956637
2025-07-16 04:00:00.000 UTC,0.00001877353282406922,0.004332843503297715
2025-07-16 09:00:00.000 UTC,0.000016536089539276867,0.004066459091061518
2025-07-17 07:00:00.000 UTC,0.0000525329203159856,0.007247959734710562
2025-07-17 12:00:00.000 UTC,0.00003471805442216054,0.0058922028497125365
2025-07-17 13:00:00.000 UTC,0.00015393541945571106,0.012407071348860337
2025-07-18 00:00:00.000 UTC,0.00008840934917662829,0.009402624589795568
2025-07-18 05:00:00.000 UTC,0.00005303804039350649,0.007282722045602625
2025-07-18 06:00:00.000 UTC,0.00002923429062434633,0.00540687438584866
2025-07-18 17:00:00.000 UTC,0.00005803610604055306,0.007618143214757324
2025-07-19 15:00:00.000 UTC,0.000025084801280449455,0.00500847294895854
2025-07-19 19:00:00.000 UTC,0.000028503156858520155,0.005338834784718493
2025-07-19 20:00:00.000 UTC,0.000013672160029601653,0.0036975884072732667
2025-07-20 00:00:00.000 UTC,0.000023292977641445412,0.004826279896716043
2025-07-20 11:00:00.000 UTC,0.000036548400936593357,0.006045527349751497
2025-07-21 10:00:00.000 UTC,0.0000524407965056927,0.007241601791433488
2025-07-22 15:00:00.000 UTC,0.000042004348764068616,0.006481076204155342
2025-07-23 01:00:00.000 UTC,0.000026377108773246217,0.005135864948890909
2025-07-23 09:00:00.000 UTC,0.00004521829718714751,0.006724455159129809
2025-07-23 10:00:00.000 UTC,0.00002009248474450541,0.004482464137559319
2025-07-24 19:00:00.000 UTC,0.000021467027342285655,0.0046332523503782586
2025-07-25 16:00:00.000 UTC,0.00003504458038219771,0.005919846314069117
2025-07-26 04:00:00.000 UTC,0.000004070046642662503,0.002017435660104803
2025-07-27 12:00:00.000 UTC,0.000027437008289603367,0.005238034773615327
2025-07-27 17:00:00.000 UTC,0.00003064843653641526,0.005536103009917288
2025-07-28 21:00:00.000 UTC,0.000025590954333801184,0.005058750273911649
2025-07-29 04:00:00.000 UTC,0.000012198039188946348,0.003492569138749632
2025-07-30 07:00:00.000 UTC,0.000013634336962515398,0.003692470306246944
2025-07-30 15:00:00.000 UTC,0.00003462301141458492,0.0058841321717467325
2025-01-24 00:00:00.000 UTC,0.00003658073195292948,0.006048200720291075
2025-01-26 01:00:00.000 UTC,0.00002107387832334113,0.004590629403833545
2025-01-26 20:00:00.000 UTC,0.000006187621842875303,0.0024874930839854214
2025-01-27 03:00:00.000 UTC,0.00003359058330712872,0.005795738374627405
2025-01-28 08:00:00.000 UTC,0.000019707876267164108,0.004439355388698241
2025-02-01 00:00:00.000 UTC,0.00002744042791622958,0.005238361186118191
2025-02-01 03:00:00.000 UTC,0.000025049674051057426,0.0050049649400427795
2025-02-01 12:00:00.000 UTC,0.000012138440001403525,0.0034840264065307434
2025-02-02 10:00:00.000 UTC,0.000023407911618630035,0.004838172342799503
2025-02-02 11:00:00.000 UTC,0.00007343915304113405,0.008569664698290945
2025-02-04 12:00:00.000 UTC,0.00015933884554008188,0.012622949161748291
2025-02-05 15:00:00.000 UTC,0.00012047521377051136,0.010976120160170959
2025-02-06 09:00:00.000 UTC,0.00005104609746432525,0.007144655167628824
2025-02-07 07:00:00.000 UTC,0.000054194486910257796,0.007361690492696484
2025-02-08 04:00:00.000 UTC,0.000005653473244758276,0.002377703355079913
2025-02-08 13:00:00.000 UTC,0.00002228146367191164,0.004720324530359288
2025-02-09 00:00:00.000 UTC,0.00000857095924073494,0.002927620064273187
2025-02-10 02:00:00.000 UTC,0.000042433632954334235,0.006514110296451407
2025-02-10 04:00:00.000 UTC,0.000025729978761271633,0.00507247264766126
2025-02-12 06:00:00.000 UTC,0.000015620150080071813,0.003952233555860763
2025-02-14 10:00:00.000 UTC,0.000013977098694614327,0.003738595818568026
2025-02-14 22:00:00.000 UTC,0.00004061573257299783,0.006373047353738856
2025-02-16 09:00:00.000 UTC,0.000008155803978819126,0.0028558368263644066
2025-02-18 06:00:00.000 UTC,0.00005339463394954981,0.007307163194396975
2025-02-18 10:00:00.000 UTC,0.00002414233659598282,0.0049134851781584546
2025-02-19 02:00:00.000 UTC,0.000029901886119020713,0.005468261709082761
2025-09-23 15:00:00.000 UTC,0.000029721804147197838,0.0054517707350179205
2025-09-24 00:00:00.000 UTC,0.00002493239001955963,0.004993234424654988
2025-09-24 08:00:00.000 UTC,0.000004024327014048473,0.0020060725345930224
2025-09-24 11:00:00.000 UTC,0.000011500298900094036,0.0033912090616908352
2025-09-25 15:00:00.000 UTC,0.00002392368566104798,0.004891184484462631
2025-09-27 03:00:00.000 UTC,0.000006643538382116164,0.0025775062331866755
2025-09-27 12:00:00.000 UTC,0.00002321206720168704,0.004817890326863724
2025-09-28 22:00:00.000 UTC,0.00014983544560263898,0.01224072896532878
2025-09-28 23:00:00.000 UTC,0.000008025106289300614,0.00283286185496233
2025-09-29 17:00:00.000 UTC,0.000018656965731885742,0.004319370987989541
2025-09-30 10:00:00.000 UTC,0.000009893419344412447,0.003145380635855134
2025-09-30 16:00:00.000 UTC,0.00001239423879567626,0.00352054524124833
2025-10-01 04:00:00.000 UTC,0.000015576895190747493,0.003946757554087595
2025-10-02 03:00:00.000 UTC,0.000009460770607527213,0.0030758365703540255
2025-10-02 12:00:00.000 UTC,0.000014092792965514288,0.003754036889205311
2025-10-02 16:00:00.000 UTC,0.00006461065955395346,0.008038075612604889
2025-10-03 06:00:00.000 UTC,0.00000708350192236918,0.002661484909288268
2025-10-03 10:00:00.000 UTC,0.000030131997322197348,0.005489262001598881
2025-10-05 11:00:00.000 UTC,0.00001147360033233069,0.003387270336470163
