datetime1h,whale_net_usd,whale_net_usd_24h,whale_burst_flag,etow_usd_log,etow_coins_log,whale_txn_count_log,wtoe_usd_log,wtoe_coins_log
2025-05-26 17:00:00+00:00,195760615,91423618.0,0,0.0,0.0,1.5974066643536267,19.092403123803997,7.489970898834801
2025-05-26 19:00:00+00:00,51272678,399535079.0,0,0.0,0.0,-0.6065160746392584,17.752668595174157,6.152732694704104
2025-05-26 21:00:00+00:00,90443467,593142451.0,0,0.0,0.0,-0.6065160746392584,18.320235550503522,6.717804695023691
2025-05-27 11:00:00+00:00,-142650609,623233936.0,0,18.77590891181513,7.170888478512505,-0.6065160746392584,0.0,0.0
2025-05-27 12:00:00+00:00,-117327985,624389147.0,0,18.580483869992104,6.976348070447749,-0.6065160746392584,0.0,0.0
2025-05-27 14:00:00+00:00,-55079206,620475662.0,0,17.82428283448071,6.2166061010848646,-0.6065160746392584,0.0,0.0
2025-05-27 15:00:00+00:00,-2092184,669175953.0,1,18.422881939542812,6.814542897259958,1.5974066643536267,18.401785120803538,6.794586580876499
2025-05-27 16:00:00+00:00,-133054467,586766814.0,1,18.70626913618452,7.097548850614793,1.5974066643536267,0.0,0.0
2025-05-28 06:00:00+00:00,53014662,745822577.0,1,18.16536871590636,6.569481420414296,1.5974066643536267,18.686746886467994,7.0909098220799835
2025-05-28 08:00:00+00:00,63419905,860020449.0,0,0.0,0.0,-0.6065160746392584,17.9652883448911,6.366470447731438
2025-05-28 10:00:00+00:00,77933677,1238928630.0,0,0.0,0.0,-0.6065160746392584,18.171368740907756,6.57507584059962
2025-05-28 12:00:00+00:00,-190267865,1114139511.0,0,19.063943458312757,7.466227556215481,-0.6065160746392584,0.0,0.0
2025-05-28 14:00:00+00:00,50920006,1277151237.0,0,0.0,0.0,-0.6065160746392584,17.745766469124014,6.156978985585555
2025-05-28 15:00:00+00:00,182918596,1693731065.0,1,0.0,0.0,1.5974066643536267,19.024551786705032,7.43955930913332
2025-05-28 17:00:00+00:00,85958117,1696063215.0,0,0.0,0.0,-0.6065160746392584,18.269370735594766,6.68586094706836
2025-05-28 18:00:00+00:00,-9061644,1606714880.0,1,19.039699906773063,7.45298232946546,1.7855148886084988,18.989674812305473,7.404279118037268
2025-05-28 20:00:00+00:00,53621430,1517924688.0,0,0.0,0.0,-0.6065160746392584,17.79745937821903,6.2166061010848646
2025-05-28 22:00:00+00:00,141125896,1576195521.0,1,0.0,0.0,1.5974066643536267,18.765162936481218,7.182352111885263
2025-05-28 23:00:00+00:00,126643145,1594607318.0,1,0.0,0.0,1.5974066643536267,18.656883815300485,7.067319848653476
2025-05-29 01:00:00+00:00,53375950,1543438901.0,0,0.0,0.0,-0.6065160746392584,17.792870846684547,6.202535517187923
2025-05-29 03:00:00+00:00,-54112743,1218138367.0,0,17.806580279846717,6.2166061010848646,-0.6065160746392584,0.0,0.0
2025-05-29 05:00:00+00:00,96679110,1382928243.0,0,0.0,0.0,-0.6065160746392584,18.38690791847387,6.80128303447162
2025-05-29 09:00:00+00:00,164906813,722976016.0,1,0.0,0.0,1.5974066643536267,18.92089110868944,7.326465613840322
2025-05-29 10:00:00+00:00,97354110,881701474.0,0,0.0,0.0,-0.6065160746392584,18.393865517961224,6.8001700683022
2025-05-29 11:00:00+00:00,56592099,742532958.0,0,0.0,0.0,-0.6065160746392584,17.851379957460047,6.255750041753367
2025-05-29 12:00:00+00:00,-104503535,586756745.0,0,18.464731466117243,6.8679744089702925,-0.6065160746392584,0.0,0.0
2025-05-29 13:00:00+00:00,-117242199,379071079.0,0,18.579752438557552,6.988413181999592,-0.6065160746392584,0.0,0.0
2025-05-29 16:00:00+00:00,-92794518,428927170.0,0,18.345898133512172,6.76849321164863,-0.6065160746392584,0.0,0.0
2025-05-29 19:00:00+00:00,64842969,611098124.0,0,0.0,0.0,-0.6065160746392584,17.987479058841334,6.416732282512326
2025-05-29 20:00:00+00:00,901674680,1567852010.0,1,0.0,0.0,1.5974066643536267,20.619764348892144,9.047821442478408
2025-05-29 23:00:00+00:00,95085217,1665029411.0,0,0.0,0.0,-0.6065160746392584,18.370284079051377,6.80128303447162
2025-05-30 03:00:00+00:00,84267950,1882351828.0,0,0.0,0.0,-0.6065160746392584,18.249512172750187,6.679599185844383
2025-05-30 04:00:00+00:00,73552991,1902890157.0,0,0.0,0.0,-0.6065160746392584,18.11351668399397,6.542471960506805
