datetime,active_sending_addresses,active_receiving_addresses
2025-02-21 03:37:00.000 UTC,1204,1530
2025-02-21 03:52:00.000 UTC,2885,6595
2025-02-21 04:07:00.000 UTC,3897,5806
2025-02-21 04:23:00.000 UTC,2882,5061
2025-02-21 04:26:00.000 UTC,868,1670
2025-02-21 04:31:00.000 UTC,2421,2317
2025-02-21 04:38:00.000 UTC,2601,2459
2025-02-21 04:44:00.000 UTC,1898,1717
2025-02-21 04:49:00.000 UTC,4564,2232
2025-02-21 04:53:00.000 UTC,3630,2070
2025-02-21 05:18:00.000 UTC,5330,7075
2025-02-21 05:23:00.000 UTC,2063,2273
2025-02-21 05:56:00.000 UTC,5406,8734
2025-02-21 06:00:00.000 UTC,1725,2451
2025-02-21 06:28:00.000 UTC,7764,9042
2025-02-21 06:29:00.000 UTC,2220,812
2025-02-21 06:31:00.000 UTC,1440,1411
2025-02-21 06:47:00.000 UTC,5612,5687
2025-02-21 06:56:00.000 UTC,2353,3302
2025-02-21 07:25:00.000 UTC,4748,9043
2025-02-21 07:49:00.000 UTC,5459,6781
2025-02-21 08:06:00.000 UTC,5673,6888
2025-02-21 08:31:00.000 UTC,6030,7505
2025-02-21 08:33:00.000 UTC,4138,5411
2025-02-21 08:36:00.000 UTC,2347,1637
2025-02-21 08:37:00.000 UTC,1576,1170
2025-02-21 08:55:00.000 UTC,4728,6589
2025-02-21 09:06:00.000 UTC,4223,5070
2025-02-21 09:12:00.000 UTC,2341,3107
2025-02-21 09:21:00.000 UTC,3623,3187
2025-02-21 09:29:00.000 UTC,2626,3153
2025-02-21 09:32:00.000 UTC,2220,2016
2025-02-21 09:38:00.000 UTC,2689,2379
2025-02-21 09:43:00.000 UTC,1808,2599
2025-02-21 09:49:00.000 UTC,1595,2092
2025-02-21 10:26:00.000 UTC,5481,9436
2025-02-21 10:31:00.000 UTC,5542,6449
2025-02-21 10:34:00.000 UTC,946,1388
2025-02-21 10:40:00.000 UTC,3058,2485
2025-02-21 11:34:00.000 UTC,4211,9917
2025-02-21 11:42:00.000 UTC,6159,5796
2025-02-21 12:08:00.000 UTC,4766,7071
2025-02-21 12:28:00.000 UTC,4939,8310
2025-02-21 12:46:00.000 UTC,5561,8358
2025-02-21 12:59:00.000 UTC,6085,7703
2025-02-21 13:03:00.000 UTC,6154,4845
2025-02-21 13:07:00.000 UTC,4356,3794
2025-02-21 13:09:00.000 UTC,4162,2368
2025-02-21 13:12:00.000 UTC,3661,4021
2025-02-21 13:24:00.000 UTC,5049,5462
2025-02-21 13:35:00.000 UTC,5896,5965
2025-02-21 13:43:00.000 UTC,4582,3835
2025-02-21 13:53:00.000 UTC,7422,5840
2025-02-21 13:58:00.000 UTC,1775,2630
2025-02-21 14:24:00.000 UTC,5006,9125
2025-02-21 14:30:00.000 UTC,6456,5931
2025-02-21 14:37:00.000 UTC,4612,5168
2025-02-21 14:49:00.000 UTC,6158,5653
2025-02-21 15:17:00.000 UTC,6087,6621
2025-02-21 15:31:00.000 UTC,5181,9728
2025-02-21 15:42:00.000 UTC,5420,10093
2025-02-21 15:51:00.000 UTC,5561,7365
2025-02-21 16:08:00.000 UTC,5271,9341
2025-02-21 16:12:00.000 UTC,6607,4177
2025-02-21 16:20:00.000 UTC,6608,7880
2025-02-21 16:39:00.000 UTC,5687,8714
2025-02-21 16:49:00.000 UTC,9487,4505
2025-02-21 17:14:00.000 UTC,4548,10722
2025-02-21 17:47:00.000 UTC,4952,11519
2025-02-21 17:53:00.000 UTC,6291,7132
2025-02-21 18:08:00.000 UTC,5337,11640
2025-02-21 18:18:00.000 UTC,5498,8819
2025-02-21 18:33:00.000 UTC,11835,15118
2025-02-21 18:36:00.000 UTC,7502,3755
2025-02-21 18:43:00.000 UTC,6257,5122
2025-02-21 18:57:00.000 UTC,6205,8493
2025-02-21 19:31:00.000 UTC,4691,11420
2025-02-21 19:32:00.000 UTC,6556,7145
2025-02-21 19:43:00.000 UTC,6633,7157
2025-02-21 19:55:00.000 UTC,4743,7245
2025-02-21 20:09:00.000 UTC,6793,9655
2025-02-21 20:24:00.000 UTC,6046,8225
2025-02-21 20:32:00.000 UTC,3685,5559
2025-02-21 20:46:00.000 UTC,5409,6862
2025-02-21 21:11:00.000 UTC,4806,11625
2025-02-21 21:14:00.000 UTC,4551,4800
2025-02-21 21:40:00.000 UTC,4968,11461
2025-02-21 21:52:00.000 UTC,4736,8866
2025-02-21 21:55:00.000 UTC,3066,2468
2025-02-21 22:05:00.000 UTC,4567,5129
2025-02-21 22:12:00.000 UTC,2795,4046
2025-02-21 22:29:00.000 UTC,4951,8460
2025-02-21 22:40:00.000 UTC,5332,6050
2025-02-21 22:41:00.000 UTC,1521,701
2025-02-21 22:48:00.000 UTC,3821,3945
2025-02-21 22:49:00.000 UTC,1795,1497
2025-02-21 22:56:00.000 UTC,3753,4363
2025-02-21 23:00:00.000 UTC,2344,3367
2025-02-21 23:04:00.000 UTC,2976,2636
2025-02-21 23:34:00.000 UTC,5056,11115
2025-02-21 23:44:00.000 UTC,5280,5636
2025-02-21 23:54:00.000 UTC,5218,4680
2025-02-22 00:09:00.000 UTC,5776,6306
2025-02-22 00:17:00.000 UTC,5405,5763
2025-02-22 00:34:00.000 UTC,4612,8251
2025-02-22 00:43:00.000 UTC,3507,3552
2025-02-22 01:02:00.000 UTC,4448,10708
2025-02-22 01:03:00.000 UTC,1138,1583
2025-02-22 01:08:00.000 UTC,3397,2538
2025-02-22 01:28:00.000 UTC,3714,8074
2025-02-22 01:43:00.000 UTC,2519,6168
2025-02-22 01:44:00.000 UTC,1016,1151
2025-02-22 01:54:00.000 UTC,2247,3833
2025-02-22 02:01:00.000 UTC,1488,3207
2025-02-22 02:05:00.000 UTC,1266,1294
2025-02-22 02:31:00.000 UTC,5228,8798
2025-02-22 02:37:00.000 UTC,2124,3519
2025-02-22 03:03:00.000 UTC,5059,8050
2025-02-22 03:09:00.000 UTC,3038,4614
2025-02-22 03:29:00.000 UTC,4130,8447
2025-02-22 03:48:00.000 UTC,3302,12335
2025-02-22 03:50:00.000 UTC,1120,909
2025-02-22 03:54:00.000 UTC,1320,2721
2025-02-22 04:06:00.000 UTC,4119,4159
2025-02-22 04:13:00.000 UTC,1815,3274
2025-02-22 04:18:00.000 UTC,2880,3014
2025-02-22 04:22:00.000 UTC,942,2479
2025-02-22 04:24:00.000 UTC,2495,1433
2025-02-22 04:27:00.000 UTC,1633,2163
2025-02-22 04:30:00.000 UTC,909,1375
2025-02-22 04:33:00.000 UTC,2112,1352
2025-02-22 04:35:00.000 UTC,3177,1264
2025-02-22 04:36:00.000 UTC,7696,2267
2025-02-22 04:41:00.000 UTC,2904,1410
2025-02-22 04:58:00.000 UTC,3654,4966
2025-02-22 05:36:00.000 UTC,5623,8854
2025-02-22 05:45:00.000 UTC,3214,6465
2025-02-22 05:47:00.000 UTC,975,926
2025-02-22 05:54:00.000 UTC,1683,2326
2025-02-22 06:31:00.000 UTC,5572,8789
2025-02-22 06:37:00.000 UTC,3863,4051
2025-02-22 06:51:00.000 UTC,3813,10155
2025-02-22 06:52:00.000 UTC,597,413
2025-02-22 06:53:00.000 UTC,1371,503
2025-02-22 06:54:00.000 UTC,1934,1094
2025-02-22 07:27:00.000 UTC,5297,6996
2025-02-22 07:29:00.000 UTC,4397,3299
2025-02-22 07:30:00.000 UTC,1173,1103
2025-02-22 07:33:00.000 UTC,2440,1861
2025-02-22 07:38:00.000 UTC,2330,2032
2025-02-22 07:40:00.000 UTC,2470,1255
2025-02-22 07:44:00.000 UTC,2300,1465
2025-02-22 08:04:00.000 UTC,3902,6299
2025-02-22 08:40:00.000 UTC,5058,7552
2025-02-22 08:43:00.000 UTC,7544,5179
2025-02-22 09:07:00.000 UTC,5368,7864
2025-02-22 09:08:00.000 UTC,800,767
2025-02-22 09:18:00.000 UTC,2681,3942
2025-02-22 09:52:00.000 UTC,5223,7302
2025-02-22 10:00:00.000 UTC,6011,5434
2025-02-22 10:19:00.000 UTC,4626,6002
2025-02-22 10:31:00.000 UTC,2648,3801
2025-02-22 10:32:00.000 UTC,1090,692
2025-02-22 10:36:00.000 UTC,1924,1738
2025-02-22 10:46:00.000 UTC,3310,3872
2025-02-22 11:11:00.000 UTC,5171,7450
2025-02-22 11:44:00.000 UTC,4870,7813
2025-02-22 11:52:00.000 UTC,3603,4995
2025-02-22 12:04:00.000 UTC,2618,4051
2025-02-22 12:17:00.000 UTC,3330,4256
2025-02-22 12:21:00.000 UTC,1470,1739
2025-02-22 12:35:00.000 UTC,3015,6705
2025-02-22 12:44:00.000 UTC,3659,4287
2025-02-22 12:46:00.000 UTC,1541,780
2025-02-22 12:54:00.000 UTC,2367,2989
2025-02-22 13:04:00.000 UTC,2597,3901
2025-02-22 13:07:00.000 UTC,952,1456
2025-02-22 13:08:00.000 UTC,962,677
2025-02-22 13:19:00.000 UTC,2578,3990
2025-02-22 13:20:00.000 UTC,886,787
2025-02-22 13:21:00.000 UTC,2522,1233
2025-02-22 13:36:00.000 UTC,3816,5879
2025-02-22 13:37:00.000 UTC,1256,668
2025-02-22 13:41:00.000 UTC,1691,1681
2025-02-22 13:48:00.000 UTC,2095,3319
2025-02-22 14:34:00.000 UTC,4294,10154
2025-02-22 14:36:00.000 UTC,4957,6068
2025-02-22 14:44:00.000 UTC,3642,4020
2025-02-22 14:47:00.000 UTC,1938,2397
2025-02-22 15:03:00.000 UTC,5491,7302
2025-02-22 15:07:00.000 UTC,1149,1918
2025-02-22 15:22:00.000 UTC,4093,7248
2025-02-22 15:26:00.000 UTC,2630,2233
2025-02-22 15:28:00.000 UTC,1028,1235
2025-02-22 15:52:00.000 UTC,6512,5812
2025-02-22 16:04:00.000 UTC,6965,5651
2025-02-22 16:15:00.000 UTC,6318,5144
2025-02-22 16:19:00.000 UTC,10261,8223
2025-02-22 16:31:00.000 UTC,5755,8171
2025-02-22 16:38:00.000 UTC,2889,3404
2025-02-22 16:44:00.000 UTC,2726,2494
2025-02-22 17:16:00.000 UTC,5086,11511
2025-02-22 17:37:00.000 UTC,5902,6404
2025-02-22 17:52:00.000 UTC,6564,5663
2025-02-22 18:21:00.000 UTC,5113,9748
2025-02-22 18:22:00.000 UTC,7336,5678
2025-02-22 18:23:00.000 UTC,7169,7077
2025-02-22 18:37:00.000 UTC,5374,8001
2025-02-22 18:44:00.000 UTC,3725,3618
2025-02-22 19:52:00.000 UTC,3682,14222
2025-02-22 19:53:00.000 UTC,6221,7611
2025-02-22 20:04:00.000 UTC,6114,9664
2025-02-22 20:06:00.000 UTC,6691,4675
2025-02-22 20:25:00.000 UTC,4791,8914
2025-02-22 20:29:00.000 UTC,4750,3766
2025-02-22 20:36:00.000 UTC,2822,3748
2025-02-22 20:42:00.000 UTC,2662,3227
2025-02-22 20:48:00.000 UTC,4187,3964
2025-02-22 20:49:00.000 UTC,2,3
2025-02-22 20:52:00.000 UTC,4248,2531
2025-02-22 20:53:00.000 UTC,6844,2636
2025-02-22 21:12:00.000 UTC,5470,7825
2025-02-22 21:22:00.000 UTC,3618,4863
2025-02-22 21:29:00.000 UTC,2248,3543
2025-02-22 21:31:00.000 UTC,946,1281
2025-02-22 21:32:00.000 UTC,653,1314
2025-02-22 21:47:00.000 UTC,3573,5995
2025-02-22 21:59:00.000 UTC,3289,5358
2025-02-22 22:00:00.000 UTC,800,686
2025-02-22 22:37:00.000 UTC,5005,10721
2025-02-22 23:17:00.000 UTC,4842,12087
2025-02-22 23:25:00.000 UTC,6179,7213
2025-02-22 23:37:00.000 UTC,5051,6388
2025-02-22 23:40:00.000 UTC,2750,1650
2025-02-22 23:43:00.000 UTC,698,1695
2025-02-23 00:07:00.000 UTC,5702,8071
2025-02-23 00:34:00.000 UTC,4981,9773
2025-02-23 00:35:00.000 UTC,1996,1015
2025-02-23 00:38:00.000 UTC,2595,1224
2025-02-23 01:25:00.000 UTC,5103,10760
2025-02-23 01:28:00.000 UTC,5610,6014
2025-02-23 01:38:00.000 UTC,3870,4748
2025-02-23 01:43:00.000 UTC,1294,2340
2025-02-23 02:12:00.000 UTC,4852,8022
2025-02-23 02:21:00.000 UTC,3888,5334
2025-02-23 03:17:00.000 UTC,4519,10153
2025-02-23 03:26:00.000 UTC,4051,11511
2025-02-23 03:28:00.000 UTC,2769,4549
2025-02-23 03:36:00.000 UTC,1637,3607
2025-02-23 03:46:00.000 UTC,2176,5558
2025-02-23 04:20:00.000 UTC,5390,9020
2025-02-23 04:31:00.000 UTC,3570,4738
2025-02-23 04:34:00.000 UTC,324,589
2025-02-23 04:36:00.000 UTC,811,1044
2025-02-23 04:41:00.000 UTC,1978,1524
2025-02-23 04:50:00.000 UTC,3518,2540
2025-02-23 05:18:00.000 UTC,5222,6781
2025-02-23 05:29:00.000 UTC,2029,3447
2025-02-23 05:40:00.000 UTC,2459,3701
2025-02-23 05:48:00.000 UTC,1584,2171
2025-02-23 05:57:00.000 UTC,1679,2699
2025-02-23 06:05:00.000 UTC,1881,2696
2025-02-23 06:14:00.000 UTC,1860,3011
2025-02-23 06:19:00.000 UTC,1107,1733
2025-02-23 06:46:00.000 UTC,6757,7771
2025-02-23 06:48:00.000 UTC,871,1006
2025-02-23 06:53:00.000 UTC,1133,1181
2025-02-23 07:07:00.000 UTC,2717,4355
2025-02-23 07:38:00.000 UTC,3045,4218
2025-02-23 07:53:00.000 UTC,4049,4904
2025-02-23 08:01:00.000 UTC,3650,5944
2025-02-23 08:05:00.000 UTC,1563,1427
2025-02-23 08:14:00.000 UTC,2428,4345
2025-02-23 08:31:00.000 UTC,4680,6116
2025-02-23 08:34:00.000 UTC,1293,693
2025-02-23 08:42:00.000 UTC,2412,3708
2025-02-23 08:52:00.000 UTC,3089,2697
2025-02-23 08:55:00.000 UTC,867,970
2025-02-23 08:56:00.000 UTC,1489,835
2025-02-23 09:01:00.000 UTC,1518,2054
2025-02-23 09:16:00.000 UTC,3654,5666
2025-02-23 09:19:00.000 UTC,1782,1054
2025-02-23 09:26:00.000 UTC,2119,2487
2025-02-23 10:04:00.000 UTC,4427,6600
2025-02-23 10:06:00.000 UTC,3021,4745
2025-02-23 10:44:00.000 UTC,4116,7926
2025-02-23 10:56:00.000 UTC,3847,5135
2025-02-23 11:25:00.000 UTC,2542,4949
2025-02-23 11:26:00.000 UTC,2378,2158
2025-02-23 11:34:00.000 UTC,2266,2819
2025-02-23 12:09:00.000 UTC,2609,5190
2025-02-23 12:12:00.000 UTC,1328,2103
2025-02-23 12:33:00.000 UTC,3673,4591
2025-02-23 12:35:00.000 UTC,1165,971
2025-02-23 12:39:00.000 UTC,1573,2251
2025-02-23 12:43:00.000 UTC,2424,2561
2025-02-23 12:46:00.000 UTC,2571,2512
2025-02-23 13:12:00.000 UTC,2838,5324
2025-02-23 13:34:00.000 UTC,3018,5622
2025-02-23 13:36:00.000 UTC,1718,5139
2025-02-23 13:37:00.000 UTC,1980,1386
2025-02-23 14:10:00.000 UTC,3158,5984
2025-02-23 14:18:00.000 UTC,2363,2769
2025-02-23 14:28:00.000 UTC,2319,4135
2025-02-23 14:39:00.000 UTC,2380,3163
2025-02-23 14:44:00.000 UTC,2120,2100
2025-02-23 15:10:00.000 UTC,2031,4581
2025-02-23 15:14:00.000 UTC,1574,1685
2025-02-23 15:25:00.000 UTC,1497,2985
2025-02-23 15:40:00.000 UTC,2113,5047
2025-02-23 15:49:00.000 UTC,1522,4140
2025-02-23 16:10:00.000 UTC,3190,7480
2025-02-23 16:25:00.000 UTC,2189,5467
2025-02-23 16:26:00.000 UTC,859,1483
2025-02-23 16:33:00.000 UTC,2342,3804
2025-02-23 17:04:00.000 UTC,3997,9725
2025-02-23 17:08:00.000 UTC,2050,3075
2025-02-23 17:17:00.000 UTC,1796,3719
2025-02-23 17:27:00.000 UTC,2266,4336
2025-02-23 17:33:00.000 UTC,2992,4037
2025-02-23 17:35:00.000 UTC,1778,1664
2025-02-23 17:49:00.000 UTC,2374,5768
2025-02-23 18:03:00.000 UTC,4203,7181
2025-02-23 18:13:00.000 UTC,2474,3493
2025-02-23 18:14:00.000 UTC,1403,1366
2025-02-23 18:25:00.000 UTC,2561,4868
2025-02-23 18:32:00.000 UTC,3552,4407
2025-02-23 18:40:00.000 UTC,2344,3368
2025-02-23 19:00:00.000 UTC,4054,7748
2025-02-23 19:09:00.000 UTC,3403,4350
2025-02-23 19:21:00.000 UTC,2785,5780
2025-02-23 19:26:00.000 UTC,3527,4327
2025-02-23 19:40:00.000 UTC,6130,6714
2025-02-23 19:50:00.000 UTC,2968,5440
2025-02-23 20:00:00.000 UTC,3255,4402
2025-02-23 20:16:00.000 UTC,3943,7027
2025-02-23 20:27:00.000 UTC,6779,7439
2025-02-23 20:29:00.000 UTC,4060,4052
2025-02-23 21:01:00.000 UTC,4993,10448
2025-02-23 21:08:00.000 UTC,2881,4064
2025-02-23 21:12:00.000 UTC,1208,1517
2025-02-23 21:26:00.000 UTC,2835,5358
2025-02-23 21:33:00.000 UTC,1732,2715
2025-02-23 21:35:00.000 UTC,952,1601
2025-02-23 21:38:00.000 UTC,5860,4291
2025-02-23 21:41:00.000 UTC,541,865
2025-02-23 21:42:00.000 UTC,1023,1025
2025-02-23 21:44:00.000 UTC,650,932
2025-02-23 21:51:00.000 UTC,1923,2661
2025-02-23 21:57:00.000 UTC,1571,3114
2025-02-23 22:11:00.000 UTC,3121,4980
2025-02-23 22:44:00.000 UTC,4475,10095
2025-02-23 22:48:00.000 UTC,1517,2557
2025-02-23 22:53:00.000 UTC,1060,2122
2025-02-23 23:21:00.000 UTC,4236,8517
2025-02-23 23:25:00.000 UTC,1653,2751
2025-02-24 00:03:00.000 UTC,3729,9781
2025-02-24 00:21:00.000 UTC,5370,7994
2025-02-24 00:25:00.000 UTC,819,1485
2025-02-24 00:40:00.000 UTC,2589,5209
2025-02-24 00:50:00.000 UTC,3385,3532
2025-02-24 01:26:00.000 UTC,4987,8722
2025-02-24 01:28:00.000 UTC,3607,3513
2025-02-24 01:51:00.000 UTC,3973,7369
2025-02-24 02:05:00.000 UTC,2933,4657
2025-02-24 02:10:00.000 UTC,1057,2164
2025-02-24 02:13:00.000 UTC,2019,2398
2025-02-24 02:19:00.000 UTC,1029,1692
2025-02-24 02:22:00.000 UTC,5174,1647
2025-02-24 02:33:00.000 UTC,4735,2974
2025-02-24 02:36:00.000 UTC,11844,1389
2025-02-24 02:54:00.000 UTC,5899,5626
2025-02-24 02:58:00.000 UTC,3386,1782
2025-02-24 03:06:00.000 UTC,2246,3076
2025-02-24 03:31:00.000 UTC,4740,6697
2025-02-24 03:38:00.000 UTC,1539,2756
2025-02-24 03:51:00.000 UTC,2680,3724
2025-02-24 03:55:00.000 UTC,1272,1479
2025-02-24 04:07:00.000 UTC,2300,5492
2025-02-24 04:26:00.000 UTC,3226,5755
2025-02-24 04:38:00.000 UTC,2425,3334
2025-02-24 04:44:00.000 UTC,1642,9604
2025-02-24 04:58:00.000 UTC,2739,4044
2025-02-24 05:12:00.000 UTC,4512,3977
2025-02-24 05:13:00.000 UTC,3944,1258
2025-02-24 05:14:00.000 UTC,909,759
2025-02-24 05:16:00.000 UTC,2196,2119
2025-02-24 06:40:00.000 UTC,4084,10144
2025-02-24 06:41:00.000 UTC,7198,6857
2025-02-24 06:44:00.000 UTC,4277,3868
2025-02-24 06:59:00.000 UTC,4014,5565
2025-02-24 07:05:00.000 UTC,3082,3263
2025-02-24 07:06:00.000 UTC,1252,948
2025-02-24 07:14:00.000 UTC,1894,2758
2025-02-24 07:36:00.000 UTC,4316,6449
2025-02-24 08:04:00.000 UTC,5439,7141
2025-02-24 08:10:00.000 UTC,6181,5029
2025-02-24 08:42:00.000 UTC,5011,8110
2025-02-24 08:46:00.000 UTC,4082,5025
2025-02-24 09:01:00.000 UTC,3961,5585
2025-02-24 09:16:00.000 UTC,2824,4391
2025-02-24 09:19:00.000 UTC,664,895
2025-02-24 09:29:00.000 UTC,2463,3393
2025-02-24 09:42:00.000 UTC,2879,3901
2025-02-24 09:58:00.000 UTC,4282,6055
2025-02-24 10:01:00.000 UTC,1824,2088
2025-02-24 10:02:00.000 UTC,1483,980
2025-02-24 10:05:00.000 UTC,2292,1846
2025-02-24 10:16:00.000 UTC,3200,4209
2025-02-24 10:20:00.000 UTC,1094,1481
2025-02-24 10:29:00.000 UTC,2690,3535
2025-02-24 11:09:00.000 UTC,4877,9510
2025-02-24 11:24:00.000 UTC,5032,6782
2025-02-24 11:31:00.000 UTC,4874,5329
2025-02-24 11:35:00.000 UTC,1776,1838
2025-02-24 11:48:00.000 UTC,3515,4867
2025-02-24 12:02:00.000 UTC,3811,4980
2025-02-24 12:06:00.000 UTC,1662,2399
2025-02-24 12:10:00.000 UTC,3222,2283
2025-02-24 12:24:00.000 UTC,5434,5565
2025-02-24 12:29:00.000 UTC,2062,2736
2025-02-24 12:31:00.000 UTC,1805,2187
2025-02-24 12:56:00.000 UTC,4798,7352
2025-02-24 13:02:00.000 UTC,4868,6586
2025-02-24 13:04:00.000 UTC,818,1262
2025-02-24 13:08:00.000 UTC,3018,3044
2025-02-24 13:16:00.000 UTC,2755,3335
2025-02-24 14:06:00.000 UTC,4919,10444
2025-02-24 14:12:00.000 UTC,5892,7906
2025-02-24 14:16:00.000 UTC,5873,6405
2025-02-24 14:25:00.000 UTC,3651,4261
2025-02-24 14:41:00.000 UTC,6584,7840
2025-02-24 14:48:00.000 UTC,3184,4126
2025-02-24 15:05:00.000 UTC,5517,7510
2025-02-24 15:09:00.000 UTC,2100,3466
2025-02-24 15:32:00.000 UTC,5253,9003
2025-02-24 15:34:00.000 UTC,4049,5103
2025-02-24 15:50:00.000 UTC,6227,8859
2025-02-24 16:16:00.000 UTC,6042,9391
2025-02-24 16:17:00.000 UTC,5140,5006
2025-02-24 16:39:00.000 UTC,5475,9205
2025-02-24 16:49:00.000 UTC,5456,7738
2025-02-24 16:53:00.000 UTC,5006,3689
2025-02-24 17:06:00.000 UTC,10463,4266
2025-02-24 17:25:00.000 UTC,7031,7459
2025-02-24 17:32:00.000 UTC,6010,8442
2025-02-24 17:56:00.000 UTC,6148,9195
2025-02-24 18:16:00.000 UTC,6186,9493
2025-02-24 18:22:00.000 UTC,5924,8149
2025-02-24 18:50:00.000 UTC,6200,9628
2025-02-24 18:59:00.000 UTC,7090,7001
2025-02-24 19:02:00.000 UTC,6571,5757
2025-02-24 19:13:00.000 UTC,6706,6608
2025-02-24 19:14:00.000 UTC,2473,1645
2025-02-24 19:17:00.000 UTC,5454,3082
2025-02-24 19:38:00.000 UTC,5312,8376
2025-02-24 19:42:00.000 UTC,4117,4273
2025-02-24 19:49:00.000 UTC,4585,6358
2025-02-24 19:54:00.000 UTC,4525,4591
2025-02-24 20:29:00.000 UTC,5504,11290
2025-02-24 20:43:00.000 UTC,6015,8763
2025-02-24 21:01:00.000 UTC,5481,9418
2025-02-24 21:10:00.000 UTC,5046,7880
2025-02-24 21:26:00.000 UTC,5370,8748
2025-02-24 21:28:00.000 UTC,4194,3142
2025-02-24 21:30:00.000 UTC,4631,1985
2025-02-24 21:46:00.000 UTC,5707,8072
2025-02-24 21:50:00.000 UTC,1240,1204
2025-02-24 21:57:00.000 UTC,4604,4919
2025-02-24 22:02:00.000 UTC,3904,3426
2025-02-24 22:04:00.000 UTC,5052,1140
2025-02-24 22:21:00.000 UTC,5824,9066
2025-02-24 22:34:00.000 UTC,5687,5960
2025-02-24 22:35:00.000 UTC,5133,956
2025-02-24 22:51:00.000 UTC,5049,7471
2025-02-24 22:56:00.000 UTC,4525,3024
2025-02-24 23:11:00.000 UTC,5104,8084
2025-02-24 23:12:00.000 UTC,4983,493
2025-02-24 23:34:00.000 UTC,5131,9212
2025-02-24 23:49:00.000 UTC,5011,8804
2025-02-25 00:13:00.000 UTC,5308,9184
2025-02-25 00:17:00.000 UTC,4208,5375
2025-02-25 00:21:00.000 UTC,2258,2341
2025-02-25 00:24:00.000 UTC,1617,2558
2025-02-25 00:30:00.000 UTC,3318,3556
2025-02-25 00:33:00.000 UTC,4476,2177
2025-02-25 00:37:00.000 UTC,1575,1919
2025-02-25 00:44:00.000 UTC,2998,3173
2025-02-25 00:45:00.000 UTC,2679,1269
2025-02-25 00:58:00.000 UTC,4338,6478
2025-02-25 01:28:00.000 UTC,6119,8477
2025-02-25 01:37:00.000 UTC,5495,7049
2025-02-25 01:38:00.000 UTC,1076,1009
2025-02-25 02:05:00.000 UTC,6763,7186
2025-02-25 02:06:00.000 UTC,4196,4771
2025-02-25 02:13:00.000 UTC,2508,2881
2025-02-25 02:36:00.000 UTC,4709,9095
2025-02-25 02:42:00.000 UTC,1905,3746
2025-02-25 02:56:00.000 UTC,4516,6793
2025-02-25 03:07:00.000 UTC,5593,5261
2025-02-25 03:14:00.000 UTC,1872,3511
2025-02-25 03:55:00.000 UTC,4602,8733
2025-02-25 04:26:00.000 UTC,5088,9717
2025-02-25 04:27:00.000 UTC,4273,8158
2025-02-25 04:47:00.000 UTC,4413,11609
2025-02-25 04:55:00.000 UTC,3913,5049
2025-02-25 05:02:00.000 UTC,3283,2919
2025-02-25 05:03:00.000 UTC,1464,1464
2025-02-25 05:33:00.000 UTC,6755,5744
2025-02-25 06:06:00.000 UTC,5656,7522
2025-02-25 06:13:00.000 UTC,6612,6575
2025-02-25 06:20:00.000 UTC,5729,4308
2025-02-25 06:22:00.000 UTC,2615,1830
2025-02-25 06:26:00.000 UTC,1740,1826
2025-02-25 06:27:00.000 UTC,2396,825
2025-02-25 06:29:00.000 UTC,2103,1441
2025-02-25 06:36:00.000 UTC,2895,3837
2025-02-25 06:40:00.000 UTC,3095,2083
2025-02-25 07:18:00.000 UTC,5485,9225
2025-02-25 07:23:00.000 UTC,4951,6418
2025-02-25 07:24:00.000 UTC,3366,738
2025-02-25 07:25:00.000 UTC,767,1031
2025-02-25 07:38:00.000 UTC,4985,6874
2025-02-25 07:49:00.000 UTC,6785,6541
2025-02-25 08:15:00.000 UTC,4694,7885
2025-02-25 08:30:00.000 UTC,5877,8055
2025-02-25 08:34:00.000 UTC,7511,4677
2025-02-25 08:36:00.000 UTC,4064,2562
2025-02-25 08:44:00.000 UTC,6211,4669
2025-02-25 08:53:00.000 UTC,4229,3921
2025-02-25 09:05:00.000 UTC,5384,6062
2025-02-25 09:20:00.000 UTC,8525,5563
2025-02-25 09:25:00.000 UTC,7794,3804
2025-02-25 09:47:00.000 UTC,5537,8080
2025-02-25 10:03:00.000 UTC,5753,7572
2025-02-25 10:09:00.000 UTC,5466,3730
2025-02-25 10:29:00.000 UTC,5447,8168
2025-02-25 10:55:00.000 UTC,5232,8425
2025-02-25 10:59:00.000 UTC,6385,5412
2025-02-25 11:18:00.000 UTC,5765,8176
2025-02-25 11:22:00.000 UTC,5801,4018
2025-02-25 11:25:00.000 UTC,6302,2899
2025-02-25 11:59:00.000 UTC,5114,9960
2025-02-25 12:05:00.000 UTC,12303,9471
2025-02-25 12:08:00.000 UTC,4454,1577
2025-02-25 12:17:00.000 UTC,3483,4568
2025-02-25 12:18:00.000 UTC,1749,1301
2025-02-25 12:29:00.000 UTC,4798,6308
2025-02-25 12:30:00.000 UTC,1772,3318
2025-02-25 12:32:00.000 UTC,1027,1218
2025-02-25 12:40:00.000 UTC,4671,4768
2025-02-25 12:53:00.000 UTC,4618,5941
2025-02-25 12:55:00.000 UTC,2076,1665
2025-02-25 12:57:00.000 UTC,2780,1297
2025-02-25 13:07:00.000 UTC,6009,6852
2025-02-25 13:21:00.000 UTC,5106,5998
2025-02-25 13:22:00.000 UTC,2226,1595
2025-02-25 13:32:00.000 UTC,6255,5263
2025-02-25 13:40:00.000 UTC,5485,5035
2025-02-25 13:53:00.000 UTC,5165,6428
2025-02-25 14:01:00.000 UTC,3991,5175
