datetime,RV_MA_1hr,RV_MA_3hr,RV_MA_12hr,vol_future,active_sending_addresses,active_receiving_addresses,exchange_withdrawing_count,transaction_count,fail_rate_percent,open,low,high,close,hourly_return,onchain_volume_usd_log,avg_gas_fee_usd_log,avg_priority_fee_usd_log,staking_inflow_log,exchange_depositing_count_log,exchange_netflow_usd_log
2024-11-06 05:00:00+00:00,-4.801654770344677,-4.218680134161857,-4.749622173151565,-4.43502917269983,20077,11555,7691,45570,0.9500023131445091,2591.29,2567.34,2592.76,2592.76,0.0008411565239932,19.22620466704318,1.6643664901489392,1.9721990835025747,5.081404364984463,7.748028524432376,14.243565344334726
2024-11-06 06:00:00+00:00,-4.497559952665822,-4.3805625161350275,-4.7044708446609285,-4.152037431138801,20757,12096,8464,47938,-0.07179544218861614,2595.11,2588.35,2619.86,2589.99,-0.0010689306888248,19.046438535613824,1.7032006814092964,1.9750947798883483,4.859812404361672,7.725771441587952,16.245168918078413
2024-11-06 07:00:00+00:00,-4.43502917269983,-4.578081298570109,-4.629098729694945,-4.31923251941944,20830,12448,8399,49049,0.3617228059748775,2587.39,2585.1,2633.6,2606.44,0.0063312908863018,19.960493488232224,1.7346417823005817,1.9679131494509545,6.1070228877422545,7.62657020629066,17.816486432045792
2024-11-06 08:00:00+00:00,-4.152037431138801,-4.361542185501484,-4.586680416427408,-4.58277546291787,22205,13587,9373,50719,0.692567706522777,2593.13,2572.81,2599.03,2597.91,-0.0032780299704073,19.98378962370929,1.657501595293613,1.7239134069505075,7.417580402414544,7.983781068977451,17.626001138052942
2024-11-06 09:00:00+00:00,-4.31923251941944,-4.302099707752691,-4.56252789161934,-5.316945259568495,22629,13881,8604,49026,-1.019555945797222,2599.92,2599.92,2626.51,2619.15,0.0081425620380829,19.59718151361441,1.4293794972994405,1.192677541548853,7.685703061234547,7.813187267521416,17.23907957176614
2024-11-06 10:00:00+00:00,-4.58277546291787,-4.351348471158704,-4.479406694754826,-5.319165690264776,23651,13570,8778,51192,0.3617228059748775,2622.08,2612.89,2628.48,2625.06,0.0022539152711145,19.25344234185158,1.3067747028882355,0.8884227341686275,6.298949246855942,7.690743163541872,16.929782819205517
2024-11-06 11:00:00+00:00,-5.316945259568495,-4.7396510806352685,-4.493142644745028,-5.063711963476373,24277,13929,9077,51177,-1.019555945797222,2624.37,2620.85,2634.39,2630.79,0.0021804283874778,19.31611897967533,1.3999409537013172,1.1911934013814858,5.4116460518550396,7.8655717576847906,17.861671890358696
2024-11-06 12:00:00+00:00,-5.319165690264776,-5.072962137583714,-4.497536652803685,-4.663480111465641,23285,14538,9218,51843,0.5378714794646955,2630.44,2629.62,2646.47,2644.73,0.0052847993920201,19.385828008048964,1.5339411955681395,1.4939451541566606,7.473637108496206,7.825644732219989,16.4997312254674
2024-11-06 13:00:00+00:00,-5.063711963476373,-5.233274304436549,-4.558193834974511,-4.829933574714121,23264,14655,9361,51464,-0.07179544218861614,2634.88,2614.66,2640.03,2622.39,-0.0084828650053572,19.646013017786974,1.4413125389119192,1.1691729101975403,7.872836175025724,7.754052639035757,-12.995413623722598
2024-11-06 14:00:00+00:00,-4.663480111465641,-5.015452588402264,-4.583831497175218,-4.369314081661687,23364,14682,9681,52176,0.5378714794646955,2620.47,2616.29,2640.35,2617.25,-0.001961967482037,19.450917215588845,1.4951462093468586,1.4332406016850958,9.656115343487846,7.876638460975463,16.142867206448383
2024-11-06 15:00:00+00:00,-4.829933574714121,-4.852375216552045,-4.651999894505869,-4.858905668275387,23555,15386,10159,53391,-0.07179544218861614,2612.47,2612.47,2662.59,2642.02,0.0094196278768639,19.44725787169836,1.561647939413296,1.6028818423826692,9.064736398117391,7.845416036592485,-16.353448894859
2024-11-06 16:00:00+00:00,-4.369314081661687,-4.62090925594715,-4.695903332528128,-5.214206045245256,23916,15537,9999,52827,-0.3402244129130402,2640.72,2638.54,2662.53,2657.22,0.0057366874062877,19.668626096716345,1.4423704970693896,1.2710035734195577,3.4965075614664802,7.926241523170962,15.610968041496097
2024-11-06 17:00:00+00:00,-4.858905668275387,-4.6860511082170655,-4.70067424068902,-5.139807694227168,24013,15976,9161,52679,0.16014108785028888,2658.35,2648.32,2659.29,2654.01,-0.0012087597000483,19.160652668317503,1.3750108635858207,1.2008938514347076,6.900730664045173,7.836369760545124,-13.55800905920153
2024-11-06 18:00:00+00:00,-5.214206045245256,-4.814141931727444,-4.760394748403972,-4.952948162568243,23401,15689,8656,51697,0.16014108785028888,2653.52,2653.35,2676.8,2676.8,0.0085503474499921,18.824093920285083,1.4149374770508976,1.4629586503031016,5.945420608606575,7.761319180947987,15.324853410051055
2024-11-06 19:00:00+00:00,-5.139807694227168,-5.070973135915938,-4.819126291864585,-4.625847280215004,23874,15900,9184,52666,-0.07179544218861614,2677.98,2665.05,2680.92,2680.92,0.0015379679461047,19.426029120707252,1.4760574960832213,1.5293270249243436,5.953243334287785,7.6984827878809465,17.96271602453538
2024-11-06 20:00:00+00:00,-4.952948162568243,-5.102320634013556,-4.885868852817038,-4.909526218871975,22425,14658,9218,52157,2.1325238017396813,2686.05,2673.88,2697.94,2679.86,-0.0003954648442258,19.33421409288799,1.5539978847754208,1.5631891895216607,4.859812404361672,7.772331575169614,-17.521772931108572
2024-11-06 21:00:00+00:00,-4.625847280215004,-4.906201045670139,-4.911420082883335,-4.680825393104022,22199,14646,9055,50461,0.8290564208087182,2689.23,2686.84,2699.02,2689.69,0.0036613909849313,19.022438589015152,1.6584435600536822,1.7938931241630245,5.424950017481403,7.83241092718792,-14.593027433728444
2024-11-06 22:00:00+00:00,-4.909526218871975,-4.829440553885075,-4.938649312546177,-5.058636224167552,22003,14226,9106,49338,0.5378714794646955,2689.33,2688.76,2738.96,2737.19,0.0175059013838938,19.708071029009275,1.5672010156581482,1.7610367369910906,8.812992231969966,7.937374696163295,-16.4825281823043
2024-11-06 23:00:00+00:00,-4.680825393104022,-4.738732964063668,-4.8856393236741384,-5.085930681001714,21681,13689,8292,47960,0.3617228059748775,2737.27,2714.58,2737.27,2719.71,-0.0064065897443446,19.148459671693402,1.483532562011142,1.4861512185563095,8.286521373681236,7.909856667269403,16.53432623800004
2024-11-07 00:00:00+00:00,-5.058636224167552,-4.882995945381183,-4.863928534832702,-4.04158879865568,21602,12582,7524,47574,-0.07179544218861614,2721.52,2703.21,2722.42,2712.6,-0.0026176724303044,18.66460613298856,1.5235539714256339,1.6915997581532438,6.300785794663244,7.777373602657861,-15.141109352707698
2024-11-07 01:00:00+00:00,-5.085930681001714,-4.941797432757763,-4.865780094626481,-4.947846650130643,20061,12959,8132,47933,-0.3402244129130402,2717.21,2717.21,2827.52,2808.58,0.0347714329945666,19.6296016136358,1.5741800811979767,1.7201232476556307,7.998671361015776,7.798112628829788,17.35079146324154
2024-11-07 02:00:00+00:00,-4.04158879865568,-4.728718567941649,-4.813955818558984,-4.390636114739648,23296,13455,7417,50024,0.16014108785028888,2811.9,2810.64,2857.61,2857.61,0.0173065935929653,19.761149835587837,1.5131488136666638,1.5382641899624805,6.799055862058796,7.8582541821860294,15.806146559897774
2024-11-07 03:00:00+00:00,-4.947846650130643,-4.691788709929345,-4.823781908177028,-5.017815178300419,21148,12351,7435,47484,0.16014108785028888,2867.45,2848.09,2873.4,2851.53,-0.0021299187963582,19.53434574427813,1.5223318894664142,1.7215358077337817,8.54714026778419,8.014666370464942,16.81662714002602
2024-11-07 04:00:00+00:00,-4.390636114739648,-4.460023854508657,-4.825558744266858,-5.164278589966721,21980,12177,7174,47052,0.16014108785028888,2850.86,2829.51,2853.03,2839.92,-0.0040798095753751,19.565365995343463,1.3065474786192537,1.0734045869184032,9.218606116393214,8.265907334155747,-16.98025357549531
2024-11-07 05:00:00+00:00,-5.017815178300419,-4.78543264772357,-4.838801203435611,-4.461100512185361,23242,12640,6690,47085,0.692567706522777,2837.85,2836.62,2848.21,2844.58,0.0016395465014982,18.944639819151217,1.2458056529421233,1.0060631598062688,9.15957325492253,7.824445930877619,-16.68953639853029
2024-11-07 06:00:00+00:00,-5.164278589966721,-4.857576627668929,-4.8346405821623994,-5.364352186177195,23261,13560,7055,49103,-1.019555945797222,2842.92,2782.73,2842.92,2797.38,-0.0167321644222261,19.286986498230338,1.1499889025543937,0.8914536012091381,9.166283985779263,7.773594467360194,-16.561880158486915
2024-11-07 07:00:00+00:00,-4.461100512185361,-4.881064760150834,-4.778081650325582,-5.248219359612749,21337,13332,7614,47804,-0.652870825106656,2803.22,2801.48,2820.59,2819.46,0.0078621124103431,19.916945770203778,1.1818916001273034,0.8869648278777095,8.653296274408579,7.659171367666058,15.847045295753675
2024-11-07 08:00:00+00:00,-5.364352186177195,-4.9965770961097595,-4.812365318959661,-5.68004655139039,21508,13619,7381,46827,-1.019555945797222,2821.11,2809.3,2828.27,2817.88,-0.0005605480745782,19.04486348397794,1.2385481051311844,1.1777220788443377,7.473637108496206,7.588829878307813,14.917001693124622
2024-11-07 09:00:00+00:00,-5.248219359612749,-5.024557352658435,-4.864229658909474,-5.088442567889146,27651,13729,8247,58317,-1.9693395017750208,2819.03,2818.58,2827.69,2824.02,0.0021765725815786,18.870699401965783,1.5094135734148246,0.3662942175194951,8.510168576479273,7.346010209913293,-15.226914251686011
2024-11-07 10:00:00+00:00,-5.68004655139039,-5.430872699060111,-4.928439686619341,-5.219205902606368,25601,14065,8205,53765,-0.07179544218861614,2823.82,2808.19,2824.7,2818.85,-0.0018324014009207,18.555110686754816,1.4839585487068727,1.5889451007284232,8.589885876809678,7.498869733976931,13.57382754655671
2024-11-07 11:00:00+00:00,-5.088442567889146,-5.338902826297429,-4.962407784518102,-5.190397076098292,24956,14368,8170,51944,-0.3402244129130402,2818.47,2802.46,2823.15,2809.89,-0.003183663686011,18.79881633151897,1.3578210827419714,0.8369687823586718,9.078978053779355,7.610357618312838,-11.854052452616495
2024-11-07 12:00:00+00:00,-5.219205902606368,-5.329231673961968,-4.97578859105467,-5.2403069027170615,25391,14637,8748,51775,0.3617228059748775,2796.88,2796.11,2818.83,2814.12,0.0015042650342519,19.30663477419646,1.4895522682365168,0.9970159026777881,9.395408154438163,7.553286605600419,16.212461950945084
2024-11-07 13:00:00+00:00,-5.190397076098292,-5.166015182197936,-4.984494123979385,-4.412758649108597,25304,15541,10159,55388,-1.019555945797222,2816.59,2807.09,2820.78,2807.09,-0.0025012421400719,19.28230742032293,1.3545315644058853,1.0385649246434214,6.837332814685591,7.862112211662748,17.47596953048983
2024-11-07 14:00:00+00:00,-5.2403069027170615,-5.216636627140574,-5.084387299317833,-4.669673530188901,24194,14684,8841,52718,0.3617228059748775,2805.72,2784.29,2816.8,2796.37,-0.0038262120469518,19.47596812430375,1.487260721953101,1.5148350676858222,6.302618975744905,7.664346632098617,17.40689978790016
2024-11-07 15:00:00+00:00,-4.412758649108597,-4.94782087597465,-5.039796632565996,-4.970970181778523,24487,15641,9734,54092,1.3172840688020995,2796.96,2789.51,2843.47,2841.7,0.0160803171187629,19.12669877992985,1.5737698050073055,1.598450906670554,5.8664680569332965,7.741533589281828,-15.515377398253026
2024-11-07 16:00:00+00:00,-4.669673530188901,-4.77424636067152,-5.0630497505201,-4.672063697660685,25824,15476,9526,54611,0.3617228059748775,2845.99,2827.42,2849.7,2846.91,0.0018317309348795,19.57019253740868,1.6335456554662187,1.5922099328003598,6.558197802812269,8.358666283188,17.754954502507342
2024-11-07 17:00:00+00:00,-4.970970181778523,-4.684467453692007,-5.0591460008099425,-4.8386651725936085,25286,15529,9244,53546,0.5378714794646955,2847.06,2838.55,2866.24,2861.32,0.005048861244354,19.455636058005897,1.543966586111979,1.3819629030858036,6.558197802812269,8.249052274171293,-17.57342521876559
2024-11-07 18:00:00+00:00,-4.672063697660685,-4.770902469876037,-5.018128093117772,-4.7173824822568,23322,14719,8844,51869,1.3172840688020995,2863.61,2845.76,2878.22,2876.71,0.0053642232277558,19.610391816875556,1.6030131358733688,1.7671166690722857,5.267858159063328,8.008698182988528,17.287276193759617
2024-11-07 19:00:00+00:00,-4.8386651725936085,-4.827233017344272,-5.049591814818459,-4.981222551949613,23305,15189,9044,51530,0.5378714794646955,2879.43,2858.07,2881.86,2876.78,2.43330569806e-05,19.71672892733245,1.5807835692116055,1.5909742397745033,4.574710978503383,7.739359202689098,-16.937842274209387
2024-11-07 20:00:00+00:00,-4.7173824822568,-4.742703784170365,-4.995677672825093,-4.692335290147431,22508,15270,9001,52191,2.064087702733478,2885.71,2881.73,2897.55,2887.18,0.0036086340939002,19.560613052309257,1.6864678162808768,2.113863945817527,7.728855823852543,7.846589975291186,17.323275101029807
2024-11-07 21:00:00+00:00,-4.981222551949613,-4.845756735600008,-4.973427938853166,-4.830136122856973,23720,15474,9308,52596,1.9535791219611909,2900.5,2894.89,2913.6,2896.9,0.0033609525282361,19.857676620935585,1.5789969731507614,1.5727781754752055,6.962243464266207,8.114922974204593,16.75859125808586
2024-11-07 22:00:00+00:00,-4.692335290147431,-4.796980108117949,-4.891118667082918,-5.239240180144129,21706,13847,8151,49226,0.8290564208087182,2893.86,2868.68,2893.86,2876.2,-0.0071712212539151,19.892630068146993,1.6958407331150627,2.138734220321729,9.19593714166544,7.790282380703483,-18.02489194572752
2024-11-07 23:00:00+00:00,-4.830136122856973,-4.834564654984673,-4.869593129996905,-4.385983261925616,22596,13634,7646,48846,1.3172840688020995,2878.93,2874.06,2899.51,2893.82,0.0061074501544849,19.015542366146693,1.5040646213701734,1.80138963887456,8.793915423631676,7.9355873855892,17.009460041438277
2024-11-08 00:00:00+00:00,-5.239240180144129,-4.920570531049511,-4.871262653125052,-4.835424600479195,23440,13069,7390,48772,-0.07179544218861614,2895.94,2894.21,2946.52,2914.73,0.0071997625311527,19.092416998159937,1.5197360410365597,1.5059527477432124,8.091933455979893,8.135639903354386,16.223228862048412
2024-11-08 01:00:00+00:00,-4.385983261925616,-4.818453188308906,-4.804228168610662,-5.127454661902845,22196,12648,6983,47454,1.057608565685806,2908.89,2904.69,2928.06,2916.9,0.0007442173458041,18.990806141865562,1.4778893764517813,1.598347911171884,8.202208436436448,8.121480374750751,-16.690525304967576
2024-11-08 02:00:00+00:00,-4.835424600479195,-4.82021601418298,-4.770487976757506,-5.011408011454426,21388,12144,6617,46055,1.4503468916982376,2924.25,2894.28,2924.64,2895.1,-0.0075017557588625,19.203770254867806,1.4615851169574852,1.6119789811292766,8.400659375160286,7.90100705199242,15.889395006653297
2024-11-08 03:00:00+00:00,-5.127454661902845,-4.782954174769219,-4.830045977823693,-5.508877260646395,23782,13302,6771,49093,0.9500023131445091,2890.52,2889.31,2908.9,2902.02,0.0023873934942857,19.07836265929427,1.2847830132729283,1.0206820313765288,6.175867270105761,8.043984431221553,16.281951967918094
2024-11-08 04:00:00+00:00,-5.011408011454426,-4.991429091278822,-4.858523851262487,-5.566689382941771,23161,12738,5930,47809,-0.652870825106656,2901.66,2901.66,2916.01,2907.44,0.0018659226752754,19.078670825083066,1.2259264129984835,1.126258247505975,5.41610040220442,7.751475318021456,16.49666047730688
2024-11-08 05:00:00+00:00,-5.508877260646395,-5.215913311334556,-4.903349441168143,-5.659226702514217,23606,12209,6275,49031,-0.07179544218861614,2903.71,2903.71,2922.53,2921.44,0.0048036764940029,18.75564429468497,1.2033826287088825,1.1685912845998152,5.099866427824199,7.6487397889562425,15.936023104586594
2024-11-08 06:00:00+00:00,-5.566689382941771,-5.362324885014197,-4.977901581608234,-5.251298849033267,22691,13032,6818,47710,-0.652870825106656,2922.57,2907.15,2923.36,2907.7,-0.0047142547431343,18.578890722277958,1.1574545786589057,0.8469001052678394,4.174387269895637,7.580699752224563,-14.589149947962639
2024-11-08 07:00:00+00:00,-5.659226702514217,-5.5782644487007955,-5.046281709101618,-5.132140802775076,23811,13778,7447,50386,-1.019555945797222,2909.78,2896.39,2920.52,2918.82,0.0038170343537137,18.841137933968117,1.114775529602931,0.49159742809165985,7.25063551189868,7.487733761436444,-15.16033758057236
2024-11-08 08:00:00+00:00,-5.251298849033267,-5.492404978163084,-5.090774739666323,-5.839741659356415,24031,15222,7505,51976,-0.652870825106656,2914.85,2898.86,2914.85,2902.21,-0.0057069092860342,19.736655871078593,1.226851254219376,0.9029875410314507,7.59337419312129,7.549082710812286,16.591336217458917
2024-11-08 09:00:00+00:00,-5.132140802775076,-5.347555451440854,-5.103351260568445,-5.4329202723407795,24093,14625,6845,51090,-0.07179544218861614,2902.21,2901.7,2918.05,2916.52,0.0049186089919277,18.930631332518445,1.2163237112895982,0.8226359740678943,5.771441123130016,7.507690077819904,14.626980743260107
2024-11-08 10:00:00+00:00,-5.839741659356415,-5.407727103721586,-5.198968458002527,-5.589724336530072,28858,16970,11700,58057,-0.3402244129130402,2915.89,2906.09,2920.83,2920.83,0.0014766977423699,18.584372136561218,1.3286506554940145,1.5036259421032272,7.256297239690681,7.509335266016592,-16.41026593618244
2024-11-08 11:00:00+00:00,-5.4329202723407795,-5.468267578157424,-5.2492004704595105,-4.93014856700827,27516,17133,11464,56672,0.8290564208087182,2928.1,2919.77,2928.1,2920.1,-0.0002499601959965,19.396102693362824,1.3106949430114319,0.8844063022014045,0.0,7.593877844605118,16.57263293199718
2024-11-08 12:00:00+00:00,-5.589724336530072,-5.620795422742423,-5.278407483491673,-5.11989332532388,28190,17747,12947,59424,1.5598409537570832,2920.31,2913.65,2938.45,2935.79,0.0053587200394801,18.600754823117256,1.4598614260715774,1.2255639790970598,3.5263605246161616,7.518607216815252,-16.74731431693922
2024-11-08 13:00:00+00:00,-4.93014856700827,-5.31759772529304,-5.3237545922485605,-4.841970779824679,24096,14783,8883,52501,0.8290564208087182,2938.21,2928.67,2950.76,2948.74,0.0044013781578987,19.07690460031401,1.5282519930543592,1.5429326239307952,5.262690188904886,7.601901959875166,-16.61593693255455
2024-11-08 14:00:00+00:00,-5.11989332532388,-5.21325540962074,-5.347460319318951,-4.528917818852,22905,14505,9248,51605,0.692567706522777,2952.47,2919.69,2954.24,2924.98,-0.0080903174129054,19.488881855109163,1.6671778756766664,1.9309595958438794,4.990432586778736,7.669495251007694,17.52173460324658
2024-11-08 15:00:00+00:00,-4.841970779824679,-4.964004224052277,-5.323669995812437,-4.810252072877988,24367,15380,9423,53759,0.16014108785028888,2916.26,2909.56,2943.9,2933.21,0.002809743423965,19.50796998342451,1.59817545025284,1.6116939538405088,7.454141078146678,7.805474625270857,-15.822988999366325
