timestamp,btc_exchange_netflow_usd,active_sending_addresses,active_receiving_addresses,onchain_volume_usd,open,low,high,close,mint_reward_usd,total_fee_usd,transaction_count,exchange_to_wallet_usd,wallet_to_exchange_usd,RV_MA_1hr,RV_MA_3hr,RV_MA_12hr,hourly_return,vol_future,whale_net_usd,whale_net_usd_24h,whale_burst_flag,etow_usd_log,etow_coins_log,whale_txn_count_log,wtoe_usd_log,wtoe_coins_log,eth_to_btc_spill
2024-11-05 00:00:00+00:00,-66624223.8639668,19980.0,31653.0,0.592267378162805,67874.04,67726.42,68101.9,67984.55,849736.28125,-0.0106975535073458,0.11387974262605,-0.745340316874124,0.962728657218232,0.0068236686850787,0.0081130707580689,0.0072817949341436,0.0038889718325707,0.0087817171554194,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 01:00:00+00:00,1639839.94882245,10421.0,16253.0,-2.22631971893944,68040.42,67517.08,68063.82,67930.69,425137.196428572,-1.6710092398641,-1.29181557035836,-2.08021666902189,-1.86491868023917,0.0080318979425057,0.0083311282820665,0.0075016419945829,-0.0007928669648431,0.0053086806441719,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 02:00:00+00:00,-8418987.80270816,32446.0,49217.0,-0.145963553189136,68007.02,67801.24,68007.02,67825.95,1486316.01339286,0.204167825952876,0.821668817325635,0.153776485319356,0.466607923755588,0.0087817171554194,0.0078790945943346,0.0077314232352884,-0.0015442467079341,0.0061217465895765,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 03:00:00+00:00,9149680.11945849,14226.0,26882.0,-0.894823141492213,67888.4,67815.46,68158.94,68158.94,637955.861607143,-0.65622805338528,-1.26421672179547,-0.124505049977076,-0.208393869531874,0.0053086806441719,0.007374098580699,0.0077055027919902,0.0048854926441051,0.0066295824985825,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 04:00:00+00:00,-78602333.8172003,33326.0,34409.0,-0.0113217509872654,68115.09,68115.09,68436.16,68265.49,1708395.31696429,-0.304569786376058,1.17507437846683,-0.978871838416769,1.05560636732941,0.0061217465895765,0.0067373814630559,0.0073453269770376,0.0015608179183948,0.0077587083109329,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 05:00:00+00:00,-10026756.9622773,16460.0,18427.0,-1.91423747160993,68273.81,68273.81,68704.77,68588.24,1923540.07589286,-0.628024639041486,2.74138618956139,-1.52519076724415,-0.432589954860199,0.0066295824985825,0.0060200032441103,0.0071396045446907,0.0047056171728564,0.0086980479667391,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 06:00:00+00:00,5550166.11983456,32013.0,23314.0,-1.05772992225268,68729.17,68469.12,68781.46,68616.95,1501476.27678571,-0.28604880375246,0.717072221495308,0.234550210247852,0.246196502626875,0.0077587083109329,0.0068366791330307,0.0072750791168898,0.0004184097369526,0.0105283168155884,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 07:00:00+00:00,61069895.8485723,36463.0,24960.0,-1.40325173712454,68622.69,68494.12,68915.7,68891.47,2363211.44642857,-0.0332417692795274,2.15321278983445,0.720699717262317,-1.07080602132979,0.0086980479667391,0.0076954462587515,0.0073634632094933,0.0039848184397865,0.0102208977411845,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 08:00:00+00:00,-43385445.5647864,21756.0,18785.0,-0.062910970585981,68890.84,68711.83,68978.23,68908.09,860961.709821429,-0.784826287888878,-0.28288383618839,0.146267551127444,0.97058516018903,0.0105283168155884,0.0089950243644201,0.0075728593001404,0.0002411908384051,0.0106525869570487,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 09:00:00+00:00,70648808.4233769,22392.0,25858.0,-0.548731333583694,68862.97,68681.79,69059.46,68823.19,861002.602678571,-0.69962191343797,-0.518118143131619,1.06221206102687,-0.3196434783668,0.0102208977411845,0.009815754174504,0.0080349006615756,-0.0012335958272203,0.0071985676660743,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 10:00:00+00:00,25187485.505532,29174.0,24715.0,-0.426475765635562,68799.06,68584.02,68802.12,68634.96,1503426.65178571,-0.442451048726244,0.701395743066887,0.667903303919507,0.268184595398354,0.0106525869570487,0.0104672671712739,0.0083078057937869,-0.0027424799256821,0.0090653534709601,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 11:00:00+00:00,15610308.6202541,26333.0,29477.0,-0.353964594920762,68774.62,68664.05,68932.35,68823.09,1075411.98660714,-0.246703387451608,0.0541636973498263,0.0833374384759964,-0.194355290995106,0.0071985676660743,0.0093573507881024,0.0080628682477419,0.0027335302730521,0.0081516006008765,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 12:00:00+00:00,-23502689.4477511,19657.0,22770.0,-1.26760129324368,68727.47,68639.66,68913.45,68851.58,1075140.81696429,-0.399932666567927,-1.04262216730163,-0.560734113358811,0.360309563821385,0.0090653534709601,0.0089721693646943,0.008249675313232,0.0004137886160347,0.0067903912024015,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 13:00:00+00:00,-8127743.34668857,32718.0,29647.0,-0.726878630434978,68789.02,68641.79,68883.95,68851.72,1288981.29910714,-0.0975718378592305,-0.474718934365154,-1.30354225013459,-0.421503921062853,0.0081516006008765,0.0081385072459703,0.0082596505347629,2.03335515800358e-06,0.0118532992129672,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 14:00:00+00:00,-43928421.5501693,40445.0,34243.0,0.0326078576251917,68761.01,68716.51,70171.23,69999.81,1737264.46875,0.111249919324794,0.430608481516298,-0.167496227452822,0.847911204989652,0.0067903912024015,0.008002448424746,0.0080937067053447,0.016401330232182,0.0098192320546497,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 15:00:00+00:00,37363727.283569,20404.0,23634.0,-0.157809188685831,69796.49,69208.26,69939.24,69462.52,870505.236607143,-0.416682614640582,-0.735236578496657,0.45282116302724,-0.453212817384377,0.0118532992129672,0.0089317636720817,0.0086390915860777,-0.0077349626820333,0.0134556315332462,-53625145,65422718.0,1,17.79752865781947,6.665683717782408,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 16:00:00+00:00,-15937087.2623773,39947.0,46934.0,1.25581764998151,69448.87,69448.87,70369.97,70232.81,1752753.22767857,0.406592458365907,1.18636372983623,0.0070805698788682,0.50755780260871,0.0098192320546497,0.0094876408233395,0.0089472153748338,0.0109676659669461,0.0117018911694773,-104684670,-39261952.0,1,18.466463256334944,7.311886164077165,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 17:00:00+00:00,28696731.750863,29838.0,40341.0,0.675897262631698,70043.15,69904.56,70401.15,69949.45,1315514.55803571,0.138581043950565,0.359250378109229,0.716444750501727,0.251205759299338,0.0134556315332462,0.0117093876002877,0.0095160527943891,-0.004050925346804,0.0094158614188966,-104684670,-39261952.0,1,18.466463256334944,7.311886164077165,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 18:00:00+00:00,22811448.1014732,16727.0,23899.0,-0.173970119373949,69891.91,69791.42,70250.27,70250.27,656571.767857143,-0.599573119249429,-1.02234931685237,0.124474053750509,-0.418670994758396,0.0117018911694773,0.0116589182524578,0.0098446513659344,0.0042821187733514,0.0114427527744368,-81636854,-120898806.0,1,18.217791372380947,7.065613363597717,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 19:00:00+00:00,-557009.700397769,35734.0,42672.0,0.696471172270577,70088.48,69445.28,70256.03,69445.28,1310652.00446429,0.0559373403293157,0.211883116599767,0.677331350895225,0.73346324664561,0.0094158614188966,0.0115244613738734,0.0099044691536142,-0.0115917165284668,0.0134915554841735,-81636854,-120898806.0,1,18.217791372380947,7.065613363597717,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 20:00:00+00:00,-21712652.0991839,20943.0,27271.0,-0.403612928578617,68988.9,68988.9,69651.56,69429.36,1084369.79910714,-0.49213868263056,-0.478035321379264,-0.0043900792645834,0.598998266656626,0.0114427527744368,0.0108535017876036,0.0099806721501849,-0.0002292978071524,0.0088269418577472,-81636854,-120898806.0,1,18.217791372380947,7.065613363597717,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 21:00:00+00:00,-40323617.446978495,28340.0,37294.0,0.115453254486253,69486.15,69245.21,69577.38,69294.13,1301726.71875,-0.11450014349724,0.0191963450872925,0.149903188661712,0.935650013892735,0.0134915554841735,0.011450056559169,0.0102532269621007,-0.0019515361546496,0.0084036542357403,-81636854,-120898806.0,1,18.217791372380947,7.065613363597717,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 22:00:00+00:00,24143626.8436163,29077.0,31611.0,-0.709735207792392,69155.82,68968.24,69479.03,69444.42,1945769.11160714,-0.212289010558696,2.23211175734576,0.584869354717751,0.188936269189397,0.0088269418577472,0.0112537500387859,0.0101010898704923,0.0021641767617901,0.0122352052238893,-81636854,-120898806.0,1,18.217791372380947,7.065613363597717,-0.6065160746392584,0.0,0.0,0.0
2024-11-05 23:00:00+00:00,12476871.4202594,11070.0,19757.0,-1.03734764221035,69422.7,69320.8,69837.47,69387.78,435361.955357143,-1.4407736665798,-1.55457725296,-0.855454105172561,-1.63418003086498,0.0084036542357403,0.0102407171925537,0.0102015137512978,-0.0008162820600399,0.0175386309836581,52331577,-68567229.0,1,0.0,0.0,-0.6065160746392584,17.773110532680672,6.620073206530356,0.0
2024-11-06 00:00:00+00:00,-4177820.58797813,24104.0,26418.0,0.521387360546255,69339.01,69339.01,71423.66,71423.66,1095387.29464286,-0.6223405847717,-0.250493960378659,-0.0677443690798575,0.220891343095716,0.0122352052238893,0.0098219337724589,0.0104656680640419,0.0285042799542897,0.0148794798927295,52331577,-68567229.0,1,0.0,0.0,-0.6065160746392584,17.773110532680672,6.620073206530356,0.0
2024-11-06 01:00:00+00:00,89453160.8202075,25791.0,32191.0,-0.294574862781236,71100.53,70721.08,71364.73,71200.05,1556343.03571429,-0.402035636356736,1.48835489825475,1.22632436019453,-0.598204187481213,0.0175386309836581,0.0127258301477626,0.0112479205959403,-0.0031405876821715,0.0176436287682146,52331577,-68567229.0,1,0.0,0.0,-0.6065160746392584,17.773110532680672,6.620073206530356,0.0
