hour_utc,btc_exchange_netflow_usd,active_sending_addresses,active_receiving_addresses,onchain_volume_usd,open,low,high,close,mint_reward_usd,total_fee_usd,transaction_count,exchange_to_wallet_usd,wallet_to_exchange_usd,realized_volatility,RV_MA_1hr,RV_MA_3hr,RV_MA_12hr,hourly_return,vol_future
2024-11-05 11:00:00+00:00,15610308.620254062,26333.0,29477.0,-0.3539645944142614,68664.05,68664.05,68932.35,68714.59,1075411.9866071427,-0.2467033893876602,0.05416369237190432,0.08333743305571871,-0.19435528128838223,-4.686655183827386,-4.951634125764238,-4.685424296840814,-4.844711352669897,-1.6008245119498215e-06,-4.836089171942299
2024-11-05 12:00:00+00:00,-23502689.447751127,19657.0,22770.0,-1.2676012934656884,68727.47,68639.66,68913.45,68851.58,1075140.8169642857,-0.399932668379327,-1.0426221684599881,-0.5607341182508625,0.3603095708378783,-4.836089171942299,-4.686655183827386,-4.760598448085947,-4.8305351820408795,0.001989642067763808,-4.899201954212045
2024-11-05 13:00:00+00:00,-8127743.346688574,32718.0,29647.0,-0.7268786301009658,68883.95,68641.79,68883.95,68769.17,1288981.2991071427,-0.09757183982884353,-0.4747189391341446,-1.3035422481341599,-0.42150391187688185,-4.899201954212045,-4.836089171942299,-4.824792827177974,-4.82056703731604,-0.001198356763648645,-4.297730954884534
2024-11-05 14:00:00+00:00,-43928421.55016933,40445.0,34243.0,0.03260785814771411,68761.01,68716.51,70171.23,69999.81,1737264.4687499998,0.11124991745001322,0.4306084780513604,-0.16749623322153986,0.8479112054461092,-4.297730954884534,-4.899201954212045,-4.807315436660577,-4.823861299477696,0.01758061914739482,-4.504239263378433
2024-11-05 15:00:00+00:00,37363727.28356901,20404.0,23634.0,-0.15780918815140985,69796.49,69208.26,69939.24,69462.52,870505.2366071428,-0.4166826164327235,-0.7352365820720479,0.45282115932595796,-0.45321280835152394,-4.504239263378433,-4.297730954884534,-4.677674027012959,-4.755801666206321,-0.007734962682033326,-4.24310485374861
2024-11-05 16:00:00+00:00,-15937087.262377312,39947.0,46934.0,1.2558176496085374,69448.87,69448.87,70369.97,70232.81,1752753.2276785714,0.40659245689899565,1.186363733151729,0.007080564280647803,0.507557808036031,-4.24310485374861,-4.504239263378433,-4.567057390825004,-4.689620053971511,0.010967665966946127,-4.392335447371352
2024-11-05 17:00:00+00:00,28696731.75086299,29838.0,40341.0,0.6758972628502485,70043.15,69904.56,70401.15,69949.45,1315514.5580357146,0.1385810421002114,0.3592503742572689,0.7164447488588563,0.25120576726481847,-4.392335447371352,-4.24310485374861,-4.348358357337192,-4.63543716257576,-0.004050925346804022,-4.648734836743044
2024-11-05 18:00:00+00:00,22811448.101473205,16727.0,23899.0,-0.17397011884026303,69891.91,69791.42,70250.27,70070.04,656571.7678571427,-0.5995731207577426,-1.022349318205342,0.12447404845185994,-0.41867098555972365,-4.648734836743044,-4.392335447371352,-4.379893188166132,-4.60309017260813,0.0017209923099800787,-4.558826835884893
2024-11-05 19:00:00+00:00,-557009.700397769,35734.0,42672.0,0.6964711724730738,70088.48,69445.28,70256.03,69445.28,1310652.0044642857,0.05593733841354354,0.21188311209538166,0.6773313489046885,0.7334632489703505,-4.558826835884893,-4.648734836743044,-4.428058379287669,-4.597892742259137,-0.008996435754884922,-4.344893839575657
2024-11-05 20:00:00+00:00,-21712652.09918386,20943.0,27271.0,-0.40361292808587,68988.9,68988.9,69651.56,69429.36,1084369.7991071427,-0.49213868432201036,-0.47803532613776883,-0.004390084884184374,0.5989982709233472,-4.344893839575657,-4.558826835884893,-4.533299039999762,-4.593599282709587,-0.00022929780715245327,-4.807858167685548
2024-11-05 21:00:00+00:00,-40323617.446978495,28340.0,37294.0,0.11545325499201967,69486.15,69245.21,69577.38,69245.21,1301726.7187499998,-0.11450014546733696,0.01919634003657547,0.14990318344715495,0.9356500127858918,-4.807858167685548,-4.344893839575657,-4.517485170734531,-4.583912708499892,-0.002659389725296438,-4.548355964496839
2024-11-05 22:00:00+00:00,24143626.84361627,29077.0,31611.0,-0.7097352074468594,69175.87,68968.24,69479.03,69444.42,1945769.111607143,-0.21228901251010346,2.2321117773147923,0.5848693519634585,0.18893627760715875,-4.548355964496839,-4.807858167685548,-4.570526281048699,-4.597608719584836,0.0028686250097558863,-4.473138018952293
2024-11-05 23:00:00+00:00,12476871.420259422,11070.0,19757.0,-1.037347642148538,69422.7,69320.8,69837.47,69320.8,435361.9553571429,-1.4407736649449978,-1.5545772474294794,-0.8554541081919068,-1.634180043814646,-4.473138018952293,-4.548355964496839,-4.567035990586014,-4.564002206145887,-0.0017833031355667468,-4.016130210217993
2024-11-06 00:00:00+00:00,-4177820.587978125,24104.0,26418.0,0.5213873608732356,69339.01,69339.01,71423.66,71208.15,1095387.2946428573,-0.6223405862351372,-0.2504939655854694,-0.06774437479192333,0.22089135128957765,-4.016130210217993,-4.473138018952293,-4.609784050378226,-4.546209109072962,0.026504690825418037,-4.35632355197694
2024-11-06 01:00:00+00:00,89453160.82020752,25791.0,32191.0,-0.2945748622618684,71201.74,70721.08,71364.73,71045.32,1556343.0357142861,-0.40203563816577925,1.4883549055620338,1.2263243643741566,-0.5982041794090726,-4.35632355197694,-4.016130210217993,-4.345874731222374,-4.4778791955959365,-0.002291917328262962,-3.8972399205723223
2024-11-06 02:00:00+00:00,7650075.700128093,14912.0,20986.0,-0.8381197363999446,71140.47,70978.13,73046.11,72834.65,1352536.5624999998,-0.8950019714149418,1.5319288764275716,1.0070905446219343,0.9026122719349751,-3.8972399205723223,-4.35632355197694,-4.281863927049074,-4.432639328743011,0.024567015836555642,-3.79145727934312
2024-11-06 03:00:00+00:00,35311897.8681096,8971.0,15952.0,-0.697141135422362,73075.02,73075.02,74576.61,74315.14,463023.5982142857,-0.8890998359355391,-1.6450451691540269,0.9420447503692329,0.4075782830134483,-3.79145727934312,-3.8972399205723223,-4.089897894255752,-4.39926507588366,0.01992178175268196,-4.42555222618705
2024-11-06 04:00:00+00:00,9993122.952667851,16939.0,30678.0,4.16554196958821,74092.82,73984.32,74868.0,74413.83,930923.9508928574,0.008874480304830231,-0.48800632127556454,1.0792627657369926,0.9380253022978067,-4.42555222618705,-3.79145727934312,-4.015006917297462,-4.339866577214051,0.0013262319652140244,-4.207352338783087
2024-11-06 05:00:00+00:00,-14426708.972297594,25239.0,34329.0,0.27525531291778327,74427.4,73808.21,74749.49,74534.78,1158558.6651785711,0.6520277074396187,0.03320255451474142,1.0312662716663559,1.1665763109776195,-4.207352338783087,-4.42555222618705,-4.038083142034164,-4.355070524917254,0.0016227323673591993,-4.655560340215414
2024-11-06 06:00:00+00:00,69689140.91669667,48213.0,35171.0,1.5377512651492016,74732.88,74335.09,75279.74,74406.14,1870348.9732142857,0.6142025390485542,0.22848475709212937,2.296089762819984,1.6434300899207754,-4.655560340215414,-4.207352338783087,-4.141453948104419,-4.339655265868232,-0.0017288895781987807,-4.903741958626765
2024-11-06 07:00:00+00:00,-27961770.96184352,33388.0,27430.0,0.48591172217338535,74285.84,73519.22,74551.76,73623.78,1389842.678571429,0.5745174283155878,-0.3989816422013605,2.2697725921856,2.157322988158124,-4.903741958626765,-4.655560340215414,-4.429488301728518,-4.340224057824263,-0.010626457918895235,-4.54294892964398
2024-11-06 08:00:00+00:00,-55378210.43854684,29724.0,27895.0,0.9051763548648153,73363.9,72741.99,73414.84,73323.37,1142292.348214286,0.04097736281705083,-0.34551180848812596,1.9570378419661667,2.070030551618434,-4.54294892964398,-4.903741958626765,-4.588884879208422,-4.368966984719419,-0.004097056641013684,-4.773991921728453
2024-11-06 09:00:00+00:00,8250096.959184241,32673.0,32791.0,0.0596318351239681,73335.1,73335.1,74026.63,73810.33,1381019.2232142857,0.11682100245043342,0.12611809273150282,0.7666716855336829,0.6794109923202443,-4.773991921728453,-4.54294892964398,-4.700750409495385,-4.385471575558445,0.0065974505194598965,-5.336365042023534
2024-11-06 10:00:00+00:00,24534017.665093504,24314.0,27463.0,0.11765024270495393,73776.19,73488.28,73912.53,73853.79,1612862.941964286,0.7002637444121285,1.6001760697945724,0.9662129077892824,0.6253644516603027,-5.336365042023534,-4.773991921728453,-4.740227603333065,-4.382649388395355,0.000588459982893117,-5.057097452669908
2024-11-06 11:00:00+00:00,-40147406.123601235,30923.0,32719.0,1.574378188835358,73831.91,73709.18,74370.71,74143.69,1851220.7991071427,0.6659555373920243,1.9967446650902183,0.9804407668421576,1.3686542759250646,-5.057097452669908,-5.336365042023534,-4.884435297798656,-4.448316811522579,0.003909975346519828,-4.886503896468312
2024-11-06 12:00:00+00:00,-37186406.46751704,28053.0,30825.0,0.07038009045716347,74297.73,74215.01,74685.53,74265.62,1163497.825892857,0.11703106363201536,0.0034479824783229776,1.1326462078556585,1.4358063308889644,-4.886503896468312,-5.057097452669908,-5.055818138807298,-4.4969800976657135,0.0016418094940834403,-4.9766353095595335
2024-11-06 13:00:00+00:00,42773636.66146341,51011.0,42894.0,1.0251485631944415,74194.71,73660.82,74202.91,73992.36,2769983.004464286,0.6308222559008416,0.9965699520141964,0.9197681894742795,0.21706084534189693,-4.9766353095595335,-4.886503896468312,-5.093322130387251,-4.569511238186574,-0.003693083988671192,-4.3183352172520575
2024-11-06 14:00:00+00:00,-80249621.601934,37332.0,39576.0,0.23053781977692767,73992.35,73694.25,74663.88,73832.63,2541763.017857143,0.37756135565451854,1.1802605703056817,1.0500255410263726,1.69974218976607,-4.3183352172520575,-4.9766353095595335,-4.973412219565918,-4.62120388465179,-0.0021634066130381095,-4.507613333306346
2024-11-06 15:00:00+00:00,141177677.3716342,17210.0,24196.0,-0.5499634001214408,73581.36,73576.87,74443.76,74239.5,924948.995535714,-0.253338904085473,0.07764909405178898,1.824636603668896,-0.21389723053227322,-4.507613333306346,-4.3183352172520575,-4.727158141093301,-4.656295159375101,0.005480505660733105,-4.815925685922043
2024-11-06 16:00:00+00:00,57456475.94976408,57718.0,59113.0,1.2133353898931794,74336.6,74135.64,74480.67,74135.64,2322285.0982142854,0.7986699466250621,1.4384108989836482,2.161803002057594,1.5815589710782827,-4.815925685922043,-4.507613333306346,-4.600861286705979,-4.715974830538703,-0.0014009456180590144,-4.790521915579368
2024-11-06 17:00:00+00:00,98006316.67713574,28765.0,35900.0,0.1516173385803214,74245.26,74245.26,74611.76,74462.15,1164072.4821428573,-0.18387764352805366,-0.10724643569175425,1.7236786373961317,0.5385692764548924,-4.790521915579368,-4.815925685922043,-4.547291412160148,-4.748505952183286,0.004384912334655859,-4.658218298906332
2024-11-06 18:00:00+00:00,13185623.912918806,35633.0,37493.0,0.14435960715249696,74397.19,74397.19,75086.87,75086.87,1637222.75,0.3376532492268166,0.6165646216644413,1.2613388895392577,1.0665637666786145,-4.658218298906332,-4.790521915579368,-4.704686978269252,-4.797103416916309,0.00831996326388357,-4.422499458588897
2024-11-06 19:00:00+00:00,69538554.48574993,30420.0,41685.0,0.6947048668851257,75054.86,75054.86,75697.64,75561.23,1647561.3660714286,0.14199570006297557,0.38324026250264254,2.172562986594824,1.505468766735599,-4.422499458588897,-4.658218298906332,-4.754888633469247,-4.7973249134738865,0.0062778226347030164,-4.448416651229744
2024-11-06 20:00:00+00:00,166195528.01505998,29388.0,36661.0,1.372383013795562,75799.37,75488.17,76024.53,75794.75,1185137.1473214286,0.1910284018385574,-0.14821665180129576,2.6862445336375576,1.4691933721595716,-4.448416651229744,-4.422499458588897,-4.623746557691533,-4.7572213718040635,0.003080952176766914,-5.011277489394771
2024-11-06 21:00:00+00:00,119524299.45909561,15654.0,26446.0,-0.16801200726445253,76080.33,75641.19,76152.56,75749.43,711722.455357143,-0.752912927357278,-1.0207120635054754,1.6130068091193401,-0.30891657700324826,-5.011277489394771,-4.448416651229744,-4.509711469574991,-4.749343681936211,-0.0005982883303545253,-4.926541754459549
2024-11-06 22:00:00+00:00,9417857.13031164,27925.0,41891.0,0.7275348167668743,75739.17,75547.47,75983.17,75745.92,1421934.540178571,0.3866764912220168,0.7993703329779129,1.7903902248630916,1.5665569470065703,-4.926541754459549,-5.011277489394771,-4.62739786640447,-4.7691174792417375,-4.6339129553047365e-05,-5.186251397363394
2024-11-06 23:00:00+00:00,61763703.37281447,35395.0,38492.0,1.0725210214350305,75690.8,75502.19,75831.0,75502.19,2126641.9553571427,0.4306028338206682,1.9178806501260333,0.9089149807084094,-0.39591569138531707,-5.186251397363394,-4.926541754459549,-4.795411965028021,-4.734965538611405,-0.0032281182837212525,-5.24224174085119
2024-11-07 00:00:00+00:00,37643695.38719665,23602.0,30087.0,0.8124884328080255,75529.22,75077.83,75610.28,75144.22,1175408.638392857,-0.30812947598273416,-0.3246386687333159,1.4071625377472323,0.9343189016303479,-5.24224174085119,-5.186251397363394,-5.041356880405904,-4.745728367335862,-0.004763772915601508,-4.731158208780389
2024-11-07 01:00:00+00:00,48720538.888828345,23975.0,25045.0,-0.9392206552045093,75334.93,75213.06,75836.49,75278.33,1415985.0535714284,-0.4447318712162595,-0.19054549291770687,0.47471559097965194,-1.1375959704331062,-4.731158208780389,-5.24224174085119,-5.11834496422471,-4.775373187701102,0.0017815219864734059,-5.625685616961477
2024-11-07 02:00:00+00:00,-62543865.977300785,23938.0,30041.0,-0.6319789325381,75383.24,75155.11,75399.32,75213.52,2821920.46875,0.2688985986055533,3.304862303761217,0.3437765666019199,1.2532452679397725,-5.625685616961477,-4.731158208780389,-5.053217115664991,-4.7549167626361735,-0.0008616801872854464,-5.041129493378404
2024-11-07 03:00:00+00:00,105383382.93764924,20590.0,35246.0,0.034634346983352424,75328.7,75036.27,75356.74,75048.2,1409587.9955357146,-0.3629813453796658,0.5409175308184411,1.6393605872078063,0.20262424669145607,-5.041129493378404,-5.625685616961477,-5.199695188864351,-4.863862629278625,-0.0022028509677781347,-5.71695868175907
2024-11-07 04:00:00+00:00,-13012998.937820485,25035.0,25581.0,0.09114445480516807,75039.72,74631.28,75060.5,74734.51,1403117.8616071427,-0.4557507301670689,0.5273187251467736,0.7296690632994766,0.9371332637395206,-5.71695868175907,-5.041129493378404,-5.13265777304009,-4.90832230928463,-0.0041973915397318096,-5.647246041946464
2024-11-07 05:00:00+00:00,17092677.959508855,17793.0,17865.0,-1.6608261993654947,74676.03,74676.03,74870.89,74770.99,1402293.7544642852,-0.8942918991055564,1.2606573532346783,-0.22270827401689397,-0.7040231557116239,-5.647246041946464,-5.71695868175907,-5.46125793069965,-4.983408392271048,0.000487889755104359,-5.1732425435942115
2024-11-07 06:00:00+00:00,-13373037.680785917,27758.0,25636.0,0.36336906736258556,74715.04,74456.44,74729.22,74605.49,1399957.2410714289,-0.31773312701679296,-0.23108020457245884,0.42075059582099944,0.7295353130318591,-5.1732425435942115,-5.647246041946464,-5.468444739027979,-5.054802069468306,-0.002218335406683878,-5.491476689088401
2024-11-07 07:00:00+00:00,65903172.53877311,34417.0,25621.0,-0.4974210429841862,74752.97,74671.72,74887.36,74836.48,1870270.0892857146,-0.2038165401976992,0.19837153614379985,0.9891721824755493,-0.34058489898855193,-5.491476689088401,-5.1732425435942115,-5.512482422433249,-5.0977207565256295,0.0030865962696266674,-5.118638012689414
2024-11-07 08:00:00+00:00,54185127.89885997,25858.0,22566.0,0.5267856685675605,74779.37,74704.68,75094.45,75001.24,1406163.1874999998,-0.3673513083176792,0.5093268550748116,1.9450774780610562,1.370193200153244,-5.118638012689414,-5.491476689088401,-5.437321758209691,-5.186802192400589,0.002196763680173945,-5.628100001625863
2024-11-07 09:00:00+00:00,57210659.46890408,28329.0,34484.0,0.14120491610897354,75089.87,74877.89,75129.34,74877.89,1406480.0223214286,0.48446939006988216,0.6174284663435815,1.0101587163883639,0.005015407429231469,-5.628100001625863,-5.118638012689414,-5.2611190817906754,-5.242653972522228,-0.0016473487701109877,-5.53500615320821
2024-11-07 10:00:00+00:00,-24689998.35552685,17499.0,18061.0,-0.7052321229613042,74929.01,74780.91,74978.95,74906.91,936389.4776785715,-1.0049365447645333,-0.7684849635221352,-0.12227413178938923,0.586522674877756,-5.53500615320821,-5.628100001625863,-5.412738234467892,-5.294055848541485,0.0003874141918282849,-5.483484069310507
2024-11-07 11:00:00+00:00,-36371507.87989507,29288.0,33641.0,1.0302967507222949,74988.91,74737.8,74995.26,74737.8,2105003.732142857,0.26925762892974986,0.6873442154175693,0.8135570518085826,1.2380264392033098,-5.483484069310507,-5.53500615320821,-5.4272480558411615,-5.3447612151038735,-0.002262710435683156,-5.283093746338243
2024-11-07 12:00:00+00:00,-111935233.05903742,29489.0,35678.0,0.08259870037265202,74680.09,74680.09,75050.18,74942.11,1638829.035714286,-0.009369071951318914,0.3389537975114517,0.0682098360538375,1.5660985803844747,-5.283093746338243,-5.483484069310507,-5.5488634080481924,-5.3695306044328,0.0027262376252816696,-5.725693125255253
2024-11-07 13:00:00+00:00,-207857.89288344793,19069.0,23938.0,0.7186941195727016,74977.24,74663.96,75009.07,74663.96,1169837.65625,-0.7214082828226227,0.771043575613923,-0.3434640256276836,-0.09851751834810377,-5.725693125255253,-5.283093746338243,-5.43386132295232,-5.372934938223388,-0.0037253582585225074,-5.285746516800031
2024-11-07 14:00:00+00:00,44545382.17404679,34738.0,41598.0,0.47477282376508023,74663.61,74641.13,74874.86,74814.27,1869957.633928571,0.1463185372172163,1.6154221148802854,1.3039466208624964,0.7192362341297438,-5.285746516800031,-5.725693125255253,-5.497423646968001,-5.455812847929626,0.0020091086900934497,-4.546580684655249
2024-11-07 15:00:00+00:00,96897004.38999502,21618.0,31279.0,-0.15962559361027542,74848.44,74723.76,75931.6,75931.6,1175448.0535714286,-0.40758137249855,0.5789992663782555,1.244709615525753,-0.9989741359337473,-4.546580684655249,-5.285746516800031,-5.431511129464508,-5.427484589582839,0.014714953984902223,-5.14257300436107
2024-11-07 16:00:00+00:00,-83846606.51625964,38808.0,44646.0,0.9341332899307473,75988.62,75587.97,75988.62,75852.85,2131280.1205357146,0.33121254512440135,1.6441797486567964,1.5146104455614877,1.9540452438716114,-5.14257300436107,-4.546580684655249,-5.186006775570178,-5.3862721888559095,-0.00103819434602655,-4.55749345705223
2024-11-07 17:00:00+00:00,188624952.35907766,30730.0,45027.0,1.1808598583305072,75858.11,75781.74,76363.92,76235.84,1665154.357142857,0.22142170766447572,1.4426478667161506,2.175386184015487,-0.1913940706369544,-4.55749345705223,-5.14257300436107,-4.991633401938782,-5.33840671573941,0.005023752607697255,-4.726088298932415
2024-11-07 18:00:00+00:00,-3556470.2033099383,19855.0,27688.0,-0.21727947558986524,76348.66,75874.64,76579.32,76453.03,1428945.0223214284,-0.12859506306790963,1.332374133437345,0.7399780281745435,0.8248538756931257,-4.726088298932415,-4.55749345705223,-4.748882382022849,-5.247594000331557,0.0028408291993136485,-4.440822015851061
2024-11-07 19:00:00+00:00,20791595.145969573,29577.0,43725.0,0.6054622513952451,76594.8,75968.02,76594.8,76321.21,1432416.8839285718,0.2289534359393763,0.8545580676053637,1.3684905596268164,1.0853280180726095,-4.440822015851061,-4.726088298932415,-4.808718253448571,-5.21033114660974,-0.0017271738747327567,-5.018554411812053
2024-11-07 20:00:00+00:00,111490387.10791236,10626.0,16805.0,-0.13627496101008038,76422.96,76333.4,76771.72,76464.79,478826.97321428556,-0.8862456416569284,-1.5335124538342317,1.7322340542955332,0.29843868732812084,-5.018554411812053,-4.440822015851061,-4.574801257278568,-5.1227765905066285,0.0018777269904224835,-5.566700271592862
2024-11-07 21:00:00+00:00,110757312.00600368,39967.0,47808.0,0.9513686020704574,76517.03,76006.94,76562.44,76037.91,1668329.3973214289,0.4551844614462896,0.8715958009150488,2.133544806784489,1.0859467481995446,-5.566700271592862,-5.018554411812053,-4.728488242198509,-5.114436290433515,-0.00561404173260404,-5.096894121928125
2024-11-07 22:00:00+00:00,-40342936.372336194,44247.0,37138.0,0.74928238768223,75924.97,75511.2,75924.97,75769.06,2128720.986607143,0.11665358380837365,1.0142201940663316,0.5886681076211078,1.1521590673178037,-5.096894121928125,-5.566700271592862,-5.008692233085325,-5.109319646264098,-0.003548282108818637,-5.222718284600906
2024-11-07 23:00:00+00:00,35785894.70304542,19447.0,29160.0,-0.4273522984721122,75740.31,75721.96,75998.1,75883.84,1185760.1741071432,-0.4118657113958041,0.5270971682369475,0.3269005502371741,-0.6667110765347051,-5.222718284600906,-5.096894121928125,-5.227382935111013,-5.072810310324091,0.0015125750093827467,-5.502312710775953
2024-11-08 00:00:00+00:00,-11798055.134841554,16950.0,29799.0,0.6810575176694744,75836.35,75836.35,76340.52,76085.59,1665292.133928572,0.9436530486567158,2.0926249667182746,0.34279309709875705,0.6532517027319299,-5.502312710775953,-5.222718284600906,-5.295437559373965,-5.051079828264958,0.0026516190516495965,-5.199894475512744
2024-11-08 01:00:00+00:00,23916041.494963802,20367.0,29408.0,-0.7913485555269436,75976.75,75863.76,76269.53,75916.21,1426513.0669642861,0.4317618876557177,1.3705103501237008,-0.30096136427241726,-1.5965453229468813,-5.199894475512744,-5.502312710775953,-5.2739750391016615,-5.069348075301433,-0.002231144046837824,-5.484505015995767
2024-11-08 02:00:00+00:00,65171276.28211488,9820.0,14876.0,-0.2784814447569048,76005.14,75643.09,76005.14,75747.02,474113.232142857,-0.9307962792980975,-1.91526547411118,0.7862639811169513,-1.0937893350532157,-5.484505015995767,-5.199894475512744,-5.308308490296534,-5.025531521156225,-0.0022336192235681658,-5.057800465300138
2024-11-08 03:00:00+00:00,72931869.33472459,43052.0,45340.0,0.7994658309107436,75645.25,75612.59,75896.51,75896.51,2131161.5044642854,0.27705549758539777,1.3288155573932328,1.2351024794391985,0.04859886252471372,-5.057800465300138,-5.484505015995767,-5.395570734094821,-5.042094729422536,0.0019696557852263655,-5.220167696384549
2024-11-08 04:00:00+00:00,-149467596.02895552,26366.0,21805.0,-0.005293430507154807,75836.62,75805.21,76026.75,75859.24,1898456.1651785707,-0.2997562285502748,1.1510883038787283,0.4349319566486088,1.896373763177387,-5.220167696384549,-5.057800465300138,-5.247399985602883,-5.08469637780961,-0.0004913046848345636,-5.341561390189501
2024-11-08 05:00:00+00:00,51511181.548101954,16851.0,18747.0,-1.522006216716356,75864.25,75789.81,76098.91,76018.57,949267.3571428573,-1.0479441086065062,-0.6530170853020391,0.8100413748382939,-0.23854828157791802,-5.341561390189501,-5.220167696384549,-5.254157725893485,-5.091162602144901,0.002095935243191259,-5.350537210159999
2024-11-08 06:00:00+00:00,2510087.3082688437,18539.0,19820.0,0.4541681927511152,75944.47,75786.04,76020.64,75862.87,949252.0044642859,-0.5048085635691599,-1.1696210358484378,-0.6359955187388203,-0.45193912798064595,-5.350537210159999,-5.341561390189501,-5.206509850624729,-5.156501596573006,-0.0020523874195639007,-5.231249760086337
2024-11-08 07:00:00+00:00,54289491.76893736,42932.0,33083.0,1.1395685053224982,75831.83,75715.85,76241.47,76241.47,2373564.1339285714,0.28159558957051983,0.8541538391046111,0.7378327207365288,-0.5445913303660918,-5.231249760086337,-5.350537210159999,-5.304088765578016,-5.208539005841971,0.004965801420145832,-5.533490794353403
2024-11-08 08:00:00+00:00,878964.8231857195,23940.0,25967.0,0.16501744199497823,76104.1,75798.11,76182.1,75819.25,948350.8571428573,-0.4573191284790444,-0.725548903596035,1.2967411953777888,1.221613717218965,-5.533490794353403,-5.231249760086337,-5.307782786811945,-5.274407984528245,-0.005568770463965301,-5.5112473575288945
2024-11-08 09:00:00+00:00,49552233.574336156,21186.0,25330.0,0.02251052448276169,75801.05,75801.05,76080.87,75976.98,1187945.7812499998,-0.4277318933619843,0.48081654713463695,0.8366321790257769,-0.11431751632121731,-5.5112473575288945,-5.533490794353403,-5.371759254866579,-5.317319349740024,0.002076023553449952,-5.419571012579387
