minute,total_reward,mint_reward,total_fee,transaction_count
2025-01-02 09:39:00.000 UTC,303184.97295781056,300724.3348214286,2460.6381363820337,1555
2025-01-02 09:44:00.000 UTC,303154.8330247132,300749.0714285715,2405.761596141721,1215
2025-01-02 09:50:00.000 UTC,302784.3115182336,300378.9508928571,2405.3606253764965,1974
2025-01-02 09:54:00.000 UTC,302966.9198124857,300378.9508928571,2587.9689196285726,1057
2025-01-02 10:02:00.000 UTC,304557.2428505458,301567.5714285714,2989.6714219743717,2395
2025-01-02 10:08:00.000 UTC,303875.8481812683,301519.3169642858,2356.5312169825424,1326
2025-01-02 10:18:00.000 UTC,304056.5713183922,301302.4910714285,2754.080246963669,2039
2025-01-02 10:22:00.000 UTC,303599.1724884568,301441.32142857136,2157.8510598854946,1112
2025-01-02 10:47:00.000 UTC,306401.6754998134,301367.7633928571,5033.912106956278,3225
2025-01-02 11:02:00.000 UTC,305692.9633201027,301600.76785714296,4092.19546295978,3359
2025-01-02 11:11:00.000 UTC,305056.93974749546,301954.98660714296,3101.9531403525075,2746
2025-01-02 11:14:00.000 UTC,304193.84127633716,301954.98660714296,2238.854669194204,1793
2025-01-02 11:22:00.000 UTC,304271.00544094655,301610.20982142864,2660.7956195179377,1933
2025-01-02 11:27:00.000 UTC,303482.5167853159,301319.31696428574,2163.1998210301367,1209
2025-01-02 11:41:00.000 UTC,305365.10685108416,301599.37946428574,3765.72738679841,2591
2025-01-02 11:44:00.000 UTC,303543.45721541805,301599.37946428574,1944.0777511323233,939
2025-01-02 11:53:00.000 UTC,305163.1945528039,301819.9508928571,3343.2436599467783,2315
2025-01-02 11:54:00.000 UTC,303483.1236958532,301819.9508928572,1663.1728029960707,471
2025-01-02 11:56:00.000 UTC,303253.87229598325,301507.9598214285,1745.9124745547049,637
2025-01-02 12:03:00.000 UTC,607760.158978715,603417.3392857143,4342.819693000601,2124
2025-01-02 12:05:00.000 UTC,303796.075041475,301878.5982142857,1917.4768271892995,1084
2025-01-02 12:21:00.000 UTC,306870.7679524625,302120.3303571428,4750.437595319668,3028
2025-01-02 12:22:00.000 UTC,304107.964058609,302120.3303571428,1987.6337014662124,1262
2025-01-02 12:24:00.000 UTC,303669.9978595175,302120.3303571428,1549.6675023747443,841
2025-01-02 12:35:00.000 UTC,304579.7066674793,301508.8482142858,3070.8584531935007,2938
2025-01-02 12:39:00.000 UTC,304053.787436817,301508.8482142858,2544.939222531162,1841
2025-01-02 12:41:00.000 UTC,303430.39821028884,301617.25,1813.1482102887944,771
2025-01-02 12:46:00.000 UTC,304224.75561375084,301540.40625,2684.349363750883,1478
2025-01-02 12:48:00.000 UTC,303424.8282591216,301540.40625000006,1884.4220091215818,1065
2025-01-02 12:59:00.000 UTC,306111.55201957707,302059.6160714285,4051.935948148545,2372
2025-01-02 13:01:00.000 UTC,303970.48065201327,302145.2410714286,1825.2395805846813,1669
2025-01-02 13:18:00.000 UTC,307628.84945130715,302018.11160714267,5610.737844164523,3465
2025-01-02 13:22:00.000 UTC,607498.9210563456,603434.0982142858,4064.8228420597625,6670
2025-01-02 13:27:00.000 UTC,304583.951669575,301769.87946428574,2814.072205289284,4771
2025-01-02 13:31:00.000 UTC,304078.6439598614,301994.63839285716,2084.005567004249,3375
2025-01-02 13:42:00.000 UTC,305475.4441786876,301619.57142857154,3855.8727501160374,3900
2025-01-02 13:56:00.000 UTC,305234.04774479545,301089.33482142835,4144.7129233670785,3964
2025-01-02 14:00:00.000 UTC,304044.42668802623,300993.81250000006,3050.6141880261735,4270
2025-01-02 14:07:00.000 UTC,304692.9851690058,299960.59375000006,4732.39141900576,4069
2025-01-02 14:09:00.000 UTC,302643.53728789004,299960.59374999994,2682.943537890054,4934
2025-01-02 14:11:00.000 UTC,302840.24788426736,300562.04910714296,2278.198777124439,2889
2025-01-02 14:28:00.000 UTC,306182.59354677494,300527.2232142856,5655.37033248932,3944
2025-01-02 14:29:00.000 UTC,303023.67160269554,300527.2232142857,2496.4483884098577,4495
2025-01-02 14:38:00.000 UTC,306980.03700805776,301964.9062500001,5015.130758057639,3966
2025-01-02 14:41:00.000 UTC,303831.0519484459,300930.02678571426,2901.025162731655,4480
2025-01-02 14:47:00.000 UTC,305700.1699662232,302100.9107142859,3599.259251937254,4428
2025-01-02 14:49:00.000 UTC,304862.7878108085,302100.91071428574,2761.8770965227554,3314
2025-01-02 14:56:00.000 UTC,306786.4764682273,303127.5446428571,3658.9318253701235,4483
2025-01-02 14:57:00.000 UTC,305240.36690921325,303127.5446428571,2112.8222663561683,2652
2025-01-02 15:00:00.000 UTC,305292.45703446586,303186.2767857143,2106.1802487515083,1387
2025-01-02 15:03:00.000 UTC,305567.6832302573,303186.2767857143,2381.406444543005,1606
2025-01-02 15:22:00.000 UTC,308705.060753289,302339.2455357144,6365.815217574655,4048
2025-01-02 15:38:00.000 UTC,306466.8134417219,301037.2544642857,5429.5589774362425,3382
2025-01-02 15:39:00.000 UTC,303402.57304993545,301037.2544642857,2365.3185856497307,3241
2025-01-02 16:13:00.000 UTC,308418.7050801033,300673.75892857154,7744.946151531785,3114
2025-01-02 16:25:00.000 UTC,308659.59678673145,302917.8571428571,5741.739643874315,2962
2025-01-02 16:32:00.000 UTC,307952.187457809,303565.3035714286,4386.883886380421,3117
2025-01-02 16:37:00.000 UTC,306949.0011363199,303667.9866071429,3281.0145291770077,3466
2025-01-02 16:38:00.000 UTC,305859.38112438243,303667.9866071429,2191.394517239576,1353
2025-01-02 16:45:00.000 UTC,307237.4112443084,303801.3258928571,3436.085351451324,2350
2025-01-02 16:49:00.000 UTC,305915.2406534239,303801.32589285716,2113.914760566771,1468
2025-01-02 17:03:00.000 UTC,308050.1418695522,303364.9866071429,4685.155262409317,3057
2025-01-02 17:21:00.000 UTC,310543.86234709027,304123.5714285714,6420.290918518866,2089
2025-01-02 17:22:00.000 UTC,307643.4577432731,304123.57142857154,3519.8863147016073,2463
2025-01-02 17:50:00.000 UTC,307483.42109319125,301033.37500000006,6450.046093191184,3720
2025-01-02 17:59:00.000 UTC,305910.12463330186,301468.1919642857,4441.932669016122,3260
2025-01-02 18:09:00.000 UTC,306075.7281904761,301281.9107142857,4793.817476190367,3117
2025-01-02 18:20:00.000 UTC,306683.32735862874,302126.3169642857,4557.0103943430495,3807
2025-01-02 18:26:00.000 UTC,305592.7062146941,302355.2008928572,3237.5053218368494,2527
2025-01-02 18:28:00.000 UTC,305279.9422545973,302355.20089285716,2924.74136174016,2335
2025-01-02 18:34:00.000 UTC,305751.4805186782,302104.7991071428,3646.6814115354478,4572
2025-01-02 18:38:00.000 UTC,304742.6912393228,301743.86607142864,2998.825167894163,2715
2025-01-02 18:47:00.000 UTC,307107.83743725007,302643.12499999994,4464.712437250103,3090
2025-01-02 18:50:00.000 UTC,306542.22794186015,302972.33928571444,3569.888656145706,3899
2025-01-02 18:54:00.000 UTC,305907.09127245384,302972.3392857144,2934.751986739488,2844
2025-01-02 19:11:00.000 UTC,309051.3459673637,304008.53125,5042.814717363701,3308
2025-01-02 19:29:00.000 UTC,309713.8653228589,304297.69642857136,5416.168894287562,3565
2025-01-02 19:44:00.000 UTC,308501.7854813337,303600.17857142846,4901.606909905175,3655
2025-01-02 19:54:00.000 UTC,308432.19654100685,304104.33928571426,4327.857255292591,3256
2025-01-02 19:55:00.000 UTC,306221.5137502429,304135.02678571426,2086.4869645286117,1179
2025-01-02 19:56:00.000 UTC,306108.15362336306,304135.02678571426,1973.1268376487976,2237
2025-01-02 20:29:00.000 UTC,312991.3706830746,304995.5535714286,7995.8171116459625,2986
2025-01-02 20:31:00.000 UTC,308049.2244864664,304708.8973214285,3340.3271650377933,3533
2025-01-02 20:44:00.000 UTC,308626.8763179761,303867.5223214286,4759.3539965475165,2763
2025-01-02 21:06:00.000 UTC,309834.0359281671,303669.0089285714,6165.02699959572,3276
2025-01-02 21:07:00.000 UTC,306180.13299072435,303669.00892857154,2511.1240621528564,2519
2025-01-02 21:11:00.000 UTC,306176.71237688715,303220.90625,2955.806126887122,2402
2025-01-02 21:13:00.000 UTC,305145.9310993446,303220.90625,1925.0248493446272,2879
2025-01-02 21:21:00.000 UTC,306764.09129692306,303324.1517857144,3439.9395112087172,2365
2025-01-02 21:35:00.000 UTC,307044.2180400763,302972.5089285714,4071.7091115049166,3204
2025-01-02 21:57:00.000 UTC,308175.13490392506,303350.5267857144,4824.608118210663,3402
2025-01-02 22:10:00.000 UTC,613191.0583751642,606010.6428571431,7180.415518021166,5871
2025-01-02 22:17:00.000 UTC,306456.90935759654,302770.3571428573,3686.5522147393085,3195
2025-01-02 22:24:00.000 UTC,305350.2529674133,302381.0491071429,2969.2038602704397,2928
2025-01-02 22:26:00.000 UTC,304076.453984977,301975.5669642857,2100.8870206912807,1448
2025-01-02 22:28:00.000 UTC,303944.3346012406,301975.5669642857,1968.7676369548733,751
2025-01-02 22:59:00.000 UTC,308732.2685939109,302503.92857142864,6228.340022482275,2773
2025-01-02 23:02:00.000 UTC,306017.48477333883,302472.8437500001,3544.6410233387096,3388
2025-01-02 23:11:00.000 UTC,305906.62832916714,302233.7589285715,3672.8694005956404,3387
2025-01-02 23:22:00.000 UTC,305923.3019731837,302361.36607142864,3561.9359017550883,3059
2025-01-02 23:26:00.000 UTC,305025.6270814178,302516.3973214286,2509.2297599892304,1856
2025-01-02 23:35:00.000 UTC,305780.29589497484,302748.7098214286,3031.586073546242,3675
2025-01-02 23:49:00.000 UTC,306458.79632524255,302560.9285714288,3897.867753813773,4109
2025-01-02 23:50:00.000 UTC,304473.2981380413,302460.09374999994,2013.2043880413062,1735
2025-01-03 00:08:00.000 UTC,307707.5044202236,302731.5357142857,4975.968705937916,3144
2025-01-03 00:31:00.000 UTC,308115.62487252126,302750.1339285715,5365.490943949764,4205
2025-01-03 00:33:00.000 UTC,305670.00444664416,302750.1339285715,2919.8705180726606,4333
2025-01-03 00:48:00.000 UTC,307753.4895648224,302435.2589285715,5318.23063625095,3025
2025-01-03 00:59:00.000 UTC,307016.3926060238,302201.83482142864,4814.557784595201,3826
2025-01-03 01:13:00.000 UTC,306369.1785408545,302117.33482142864,4251.843719425837,3898
2025-01-03 01:26:00.000 UTC,306114.5705838592,302084.6473214286,4029.923262430694,3344
2025-01-03 01:34:00.000 UTC,305347.47008746164,302310.1651785714,3037.3049088902367,2405
2025-01-03 02:02:00.000 UTC,308530.110974606,302633.2901785714,5896.8207960345735,1609
2025-01-03 02:06:00.000 UTC,306816.490358976,302335.76785714284,4480.722501833189,1820
2025-01-03 02:12:00.000 UTC,305965.5576386761,302625.6205357144,3339.9371029617614,2609
2025-01-03 02:23:00.000 UTC,306730.0529963127,303404.61607142864,3325.43692488403,3253
2025-01-03 02:50:00.000 UTC,308247.97605784074,303006.36160714284,5241.6144506978935,2908
2025-01-03 02:58:00.000 UTC,306537.6844428294,302831.35714285687,3706.327299972529,3052
2025-01-03 03:01:00.000 UTC,304986.4181431826,302637.9553571429,2348.4627860397177,2445
2025-01-03 03:21:00.000 UTC,308265.7147163749,302603.2544642857,5662.4602520891385,1822
2025-01-03 03:24:00.000 UTC,305542.37160760316,302603.2544642858,2939.117143317384,3322
2025-01-03 03:28:00.000 UTC,305033.8039738543,302488.34375,2545.46022385429,1871
2025-01-03 03:32:00.000 UTC,304968.2389077294,302552.1830357144,2416.0558720150316,1788
2025-01-03 03:51:00.000 UTC,306249.48787482455,302573.15624999994,3676.3316248246138,3666
2025-01-03 03:52:00.000 UTC,608482.5790077545,605146.3125000001,3336.2665077543165,2297
2025-01-03 03:53:00.000 UTC,304281.8551238479,302573.15625000006,1708.6988738478076,913
2025-01-03 03:56:00.000 UTC,304614.41094715137,302879.9285714286,1734.4823757227462,1170
2025-01-03 03:58:00.000 UTC,304468.27937764575,302879.9285714286,1588.350806217141,722
2025-01-03 04:17:00.000 UTC,306492.29638070246,302585.4017857143,3906.8945949881413,2919
2025-01-03 04:24:00.000 UTC,305596.6223098418,302673.8035714286,2922.818738413219,2945
2025-01-03 04:51:00.000 UTC,307339.03555932484,302297.33035714296,5041.705202181842,2196
2025-01-03 05:03:00.000 UTC,306603.82312528056,302157.8883928572,4445.934732423371,2094
2025-01-03 05:19:00.000 UTC,306181.39623948914,301947.98214285716,4233.4140966319765,3704
2025-01-03 05:44:00.000 UTC,307522.46182019997,301955.89285714284,5566.568963057143,3392
2025-01-03 05:48:00.000 UTC,305543.8015762775,301942.69196428574,3601.1096119917743,4056
2025-01-03 06:03:00.000 UTC,306460.68103585305,301977.2008928573,4483.480142995735,3748
2025-01-03 06:06:00.000 UTC,305641.21532997827,301978.2901785713,3662.925151406969,1469
2025-01-03 06:17:00.000 UTC,307951.7931172085,302305.4508928572,5646.342224351329,3504
2025-01-03 06:22:00.000 UTC,305211.18439434347,302247.8928571429,2963.2915372005627,3375
2025-01-03 06:23:00.000 UTC,304253.6050381766,302247.89285714284,2005.7121810337214,3106
2025-01-03 06:28:00.000 UTC,304084.80891930603,301702.98214285716,2381.8267764488655,3218
2025-01-03 06:41:00.000 UTC,306847.06888121023,301729.08035714284,5117.988524067416,1040
2025-01-03 06:43:00.000 UTC,304562.31255956425,301729.08035714296,2833.232202421323,4350
2025-01-03 06:45:00.000 UTC,304135.4723128292,301768.3080357143,2367.164277114937,3980
2025-01-03 07:00:00.000 UTC,305462.7852709143,301424.83928571444,4037.945985199884,4090
2025-01-03 07:05:00.000 UTC,305124.86855679326,301385.5133928573,3739.355163936007,4503
2025-01-03 07:09:00.000 UTC,304152.3172759642,301385.51339285716,2766.803883107037,4821
2025-01-03 07:12:00.000 UTC,304135.2079115099,301341.2098214287,2793.9980900812443,2645
2025-01-03 07:26:00.000 UTC,306103.25395031966,301322.2276785714,4781.026271748259,3403
2025-01-03 07:28:00.000 UTC,303133.92540296883,301322.2276785714,1811.6977243973731,1546
2025-01-03 07:35:00.000 UTC,304487.9852708983,301067.1428571429,3420.842413755429,3246
2025-01-03 07:37:00.000 UTC,302881.892740608,301067.1428571429,1814.7498834651515,1600
2025-01-03 07:39:00.000 UTC,302635.11595178064,301067.1428571429,1567.9730946377078,348
2025-01-03 07:47:00.000 UTC,303898.95681131014,300933.20089285704,2965.755918453109,3016
2025-01-03 07:56:00.000 UTC,303423.54000122607,300804.19196428556,2619.3480369405,3811
2025-01-03 08:29:00.000 UTC,307359.8870101241,301289.00892857154,6070.878081552589,3580
2025-01-03 08:33:00.000 UTC,304770.87350474,300883.5133928572,3887.360111882766,3605
2025-01-03 08:36:00.000 UTC,302999.7303889612,300180.4642857143,2819.266103246864,4264
2025-01-03 08:47:00.000 UTC,304815.23366431147,300474.58928571444,4340.644378597059,3238
2025-01-03 08:48:00.000 UTC,302802.9558206245,300474.5892857144,2328.366534910104,4561
2025-01-03 08:54:00.000 UTC,303664.12657490204,300495.3973214287,3168.7292534733488,3830
2025-01-03 08:56:00.000 UTC,302900.8521332025,300396.09374999994,2504.7583832025184,2402
2025-01-03 09:02:00.000 UTC,302601.85635136266,300122.36160714284,2479.4947442198277,3153
2025-01-03 09:11:00.000 UTC,304048.6243641056,300391.62500000006,3656.9993641055444,4068
2025-01-03 09:15:00.000 UTC,302641.37419533974,300500.65178571426,2140.7224096254895,971
2025-01-03 09:19:00.000 UTC,302582.4789523961,300500.6517857143,2081.8271666817404,1259
2025-01-03 09:50:00.000 UTC,306697.42822741874,301497.3571428571,5200.071084561588,3910
2025-01-03 09:52:00.000 UTC,303897.72666336474,301497.3571428571,2400.369520507644,2480
2025-01-03 10:00:00.000 UTC,304682.05428919377,301462.2455357144,3219.808753479361,2660
2025-01-03 10:14:00.000 UTC,305385.3519425542,301158.0223214286,4227.329621125619,3422
2025-01-03 10:21:00.000 UTC,303653.2059036129,301229.91964285716,2423.28626075574,2714
2025-01-03 10:42:00.000 UTC,306476.7108056281,301538.1071428571,4938.603662770991,3008
2025-01-03 10:52:00.000 UTC,304622.4287184898,301239.2678571429,3383.160861346968,3211
2025-01-03 11:18:00.000 UTC,307226.6062135704,301269.93749999994,5956.668713570417,3572
2025-01-03 11:30:00.000 UTC,308766.8407533443,302029.4821428573,6737.35861048701,3659
2025-01-03 11:33:00.000 UTC,304375.53504679917,302029.4821428573,2346.052903941886,2857
2025-01-03 11:39:00.000 UTC,304780.8908838395,301921.3258928572,2859.5649909823096,2531
2025-01-03 12:55:00.000 UTC,312827.93362254085,301868.8035714286,10959.130051112268,3807
2025-01-03 12:56:00.000 UTC,307196.38900465355,301868.8035714286,5327.58543322496,3318
2025-01-03 13:06:00.000 UTC,307068.5032458338,301616.7946428571,5451.708602976659,2342
2025-01-03 13:14:00.000 UTC,306550.3373998109,302028.5848214285,4521.752578382409,3213
2025-01-03 13:31:00.000 UTC,307751.3144784487,301487.04464285704,6264.269835591617,3180
2025-01-03 13:48:00.000 UTC,307351.46369514527,301739.0535714285,5612.410123716736,3113
2025-01-03 13:49:00.000 UTC,304782.20055275573,301739.05357142864,3043.146981327135,3423
2025-01-03 13:55:00.000 UTC,305327.6158027903,301491.2767857142,3836.3390170760586,2707
2025-01-03 14:05:00.000 UTC,305836.39617167745,301647.47321428574,4188.922957391717,2506
2025-01-03 14:43:00.000 UTC,311967.746068978,303237.1383928572,8730.607676120806,3294
2025-01-03 14:44:00.000 UTC,307486.32618070475,303237.13839285704,4249.18778784768,2810
2025-01-03 14:53:00.000 UTC,307349.2382906308,302527.6160714285,4821.6222192022815,2737
2025-01-03 15:07:00.000 UTC,308057.4506247598,302756.5982142856,5300.852410474144,2959
2025-01-03 15:08:00.000 UTC,305391.6211326267,302756.5982142857,2635.0229183410256,2147
2025-01-03 15:19:00.000 UTC,308462.9586074579,303316.1026785714,5146.855928886517,2789
2025-01-03 15:27:00.000 UTC,306497.3549222836,302948.77678571426,3548.5781365693956,3125
2025-01-03 15:31:00.000 UTC,306563.8440577044,303546.81696428574,3017.0270934186547,3065
2025-01-03 15:34:00.000 UTC,306072.86072382645,303546.81696428574,2526.0437595407143,883
2025-01-03 15:57:00.000 UTC,311175.6608428441,304114.4017857143,7061.2590571297715,3525
2025-01-03 16:03:00.000 UTC,309567.4615445102,304530.29464285716,5037.166901653054,3202
2025-01-03 16:42:00.000 UTC,315700.1142577783,306351.7366071429,9348.377650635357,3376
2025-01-03 16:47:00.000 UTC,311486.47703478375,306093.3348214286,5393.142213355179,3064
2025-01-03 16:53:00.000 UTC,311416.08893950906,305869.2321428571,5546.85679665198,3047
2025-01-03 17:00:00.000 UTC,310116.8770429329,305352.2321428572,4764.644900075668,3476
2025-01-03 17:06:00.000 UTC,309942.94755847886,305679.45089285716,4263.496665621695,3308
2025-01-03 17:20:00.000 UTC,311618.3368503573,305753.0223214285,5865.31452892875,3531
2025-01-03 17:55:00.000 UTC,314014.4887763977,305649.4330357144,8365.055740683314,3547
2025-01-03 18:07:00.000 UTC,623562.195642241,612383.4464285716,11178.749213669444,7258
2025-01-03 18:14:00.000 UTC,311226.05262476916,306166.4776785716,5059.574946197594,4055
2025-01-03 18:15:00.000 UTC,309997.4356083833,306578.6383928572,3418.7972155261136,3288
2025-01-03 18:19:00.000 UTC,310214.82389876916,306578.6383928572,3636.1855059119766,3018
2025-01-03 18:42:00.000 UTC,315493.6130610469,307067.7142857146,8425.898775332336,3569
2025-01-03 18:43:00.000 UTC,311619.82561385515,307067.71428571426,4552.111328140846,2481
2025-01-03 18:49:00.000 UTC,312115.03021728003,307237.05357142875,4877.976645851267,3180
2025-01-03 18:55:00.000 UTC,311590.2764214245,307004.72321428574,4585.55320713876,3123
2025-01-03 19:09:00.000 UTC,313736.8123679357,307662.7232142857,6074.089153650037,3673
2025-01-03 19:35:00.000 UTC,316313.63029806985,308329.87946428586,7983.750833783992,3766
2025-01-03 19:45:00.000 UTC,315221.6481063477,308241.79910714284,6979.848999204888,3677
2025-01-03 19:49:00.000 UTC,312731.49034676264,308241.7991071428,4489.6912396198595,3773
2025-01-03 19:51:00.000 UTC,311814.00839730725,308031.3080357143,3782.700361592861,3402
2025-01-03 19:56:00.000 UTC,312197.2939943365,307785.5267857144,4411.767208622142,3226
2025-01-03 19:58:00.000 UTC,310836.8504487057,307785.52678571426,3051.323662991433,2493
2025-01-03 19:59:00.000 UTC,310064.06156313844,307785.5267857144,2278.534777424107,1945
2025-01-03 20:02:00.000 UTC,310731.35519322025,307831.3035714286,2900.0516217916993,1867
2025-01-03 20:12:00.000 UTC,313016.3537912151,307453.5267857142,5562.82700550089,3008
2025-01-03 20:17:00.000 UTC,310342.1164369946,307298.9910714286,3043.125365565992,1518
2025-01-03 20:41:00.000 UTC,315463.98362532,307192.9687500001,8271.01487531989,3505
2025-01-03 20:49:00.000 UTC,311870.18816553603,307147.5,4722.6881655360185,2290
2025-01-03 21:02:00.000 UTC,312782.0957056535,306905.2857142857,5876.809991367816,2843
2025-01-03 21:04:00.000 UTC,309872.0109476384,306905.28571428574,2966.7252333526935,2222
2025-01-03 21:07:00.000 UTC,309059.18648929254,306561.8794642857,2497.307025006874,1145
2025-01-03 21:42:00.000 UTC,315516.6666175703,306925.7901785716,8590.87643899873,3762
2025-01-03 22:02:00.000 UTC,313406.1340893719,306606.97767857136,6799.1564108005,3409
2025-01-03 22:04:00.000 UTC,310647.25212652324,306606.9776785714,4040.274447951828,2411
2025-01-03 22:11:00.000 UTC,311089.61259640835,306950.73214285716,4138.8804535511845,2371
2025-01-03 22:23:00.000 UTC,311674.1986417762,307111.8482142858,4562.350427490412,2877
2025-01-03 22:31:00.000 UTC,311432.4631481974,307194.31696428574,4238.146183911668,2456
2025-01-03 22:42:00.000 UTC,311327.5977133776,306963.2589285714,4364.338784806161,2664
2025-01-03 22:50:00.000 UTC,310856.7763917354,306812.42410714296,4044.3522845924845,2172
2025-01-03 23:05:00.000 UTC,311676.11713908,306821.875,4854.2421390799755,2503
2025-01-03 23:09:00.000 UTC,310245.45337288,306821.875,3423.5783728799975,1778
2025-01-03 23:12:00.000 UTC,309542.96020448784,306785.70089285716,2757.2593116307094,1359
2025-01-03 23:20:00.000 UTC,309918.5320980213,306449.9821428571,3468.5499551641706,1626
2025-01-03 23:29:00.000 UTC,310000.4856861302,306434.54464285716,3565.9410432730124,2160
2025-01-03 23:34:00.000 UTC,308819.662922958,306177.6875000001,2641.9754229579153,1944
2025-01-03 23:52:00.000 UTC,311145.3595212606,306273.5625,4871.797021260598,3068
2025-01-03 23:59:00.000 UTC,309413.95987040637,306198.00000000006,3215.959870406337,2435
2025-01-04 00:10:00.000 UTC,309863.2503078766,306236.85714285716,3626.393165019417,2417
2025-01-04 00:25:00.000 UTC,310323.3915411234,306259.6339285714,4063.757612551967,2872
2025-01-04 00:35:00.000 UTC,309485.2460021987,305959.3973214286,3525.848680770156,1910
2025-01-04 00:38:00.000 UTC,308444.2350627012,305959.3973214286,2484.8377412726495,861
2025-01-04 00:47:00.000 UTC,309013.3926620932,305770.47321428574,3242.9194478075115,1757
2025-01-04 00:51:00.000 UTC,308088.3659668815,305822.34375,2266.022216881554,1218
2025-01-04 00:56:00.000 UTC,308248.90640336287,305794.7455357143,2454.1608676486007,1323
2025-01-04 01:01:00.000 UTC,308122.6060005967,305715.61160714284,2406.9943934538524,1133
2025-01-04 01:06:00.000 UTC,308139.85444490635,305805.99107142864,2333.863373477711,1454
2025-01-04 01:13:00.000 UTC,308162.6600847429,305631.13839285716,2531.521691885717,1670
2025-01-04 01:28:00.000 UTC,309666.0651576796,305619.9330357143,4046.132121965303,3304
2025-01-04 01:59:00.000 UTC,311300.0585729362,305972.2321428571,5327.826430079163,3336
2025-01-04 02:01:00.000 UTC,308513.8132188273,305999.20089285716,2514.612325970184,2559
2025-01-04 02:12:00.000 UTC,308661.2300634589,305475.76785714296,3185.4622063159413,3087
2025-01-04 02:25:00.000 UTC,309061.2105305188,305624.5267857143,3436.6837448044666,3414
2025-01-04 02:37:00.000 UTC,616507.9785636732,611505.3928571428,5002.5857065303735,3875
2025-01-04 02:51:00.000 UTC,311006.8786059842,306555.7857142856,4451.092891698563,3716
2025-01-04 02:57:00.000 UTC,309760.8927096989,306663.03571428574,3097.8569954131053,3670
2025-01-04 03:04:00.000 UTC,309590.14859994064,306642.4151785715,2947.7334213691283,2352
2025-01-04 03:06:00.000 UTC,308189.9788253128,306533.45535714284,1656.5234681699696,454
2025-01-04 03:08:00.000 UTC,308123.1172575767,306533.4553571428,1589.6619004339477,501
2025-01-04 03:19:00.000 UTC,310393.29052256973,306354.3839285715,4038.9065939982643,2075
2025-01-04 03:24:00.000 UTC,308249.4009156264,306179.45535714284,2069.9455584835437,1190
2025-01-04 03:30:00.000 UTC,308667.0831939885,306115.3973214286,2551.6858725599086,1375
2025-01-04 03:37:00.000 UTC,308722.107517384,306156.51785714284,2565.5896602411412,1155
2025-01-04 03:57:00.000 UTC,310204.2638604864,306549.5758928571,3654.687967629335,3639
2025-01-04 04:05:00.000 UTC,308810.4312949836,305842.5401785714,2967.8911164121873,2474
2025-01-04 04:12:00.000 UTC,308599.3258680963,305796.10714285716,2803.2187252391936,2246
2025-01-04 04:13:00.000 UTC,614618.0731264518,611592.2142857142,3025.858840737608,1002
2025-01-04 04:49:00.000 UTC,311763.0236609892,305868.0401785714,5894.983482417818,2803
2025-01-04 05:24:00.000 UTC,312423.59118675516,306061.0357142857,6362.555472469483,3060
2025-01-04 05:39:00.000 UTC,310880.5004616229,306307.4285714286,4573.071890194316,3096
2025-01-04 05:49:00.000 UTC,310339.5765957549,306399.2053571429,3940.371238611978,3602
2025-01-04 06:00:00.000 UTC,309754.81475282484,306262.6473214286,3492.167431396228,2969
2025-01-04 06:02:00.000 UTC,308514.9900534323,306262.6473214285,2252.3427320037345,1658
2025-01-04 06:06:00.000 UTC,308445.3818396616,306217.70535714284,2227.6764825187697,923
2025-01-04 06:09:00.000 UTC,308454.0666637339,306217.7053571429,2236.3613065910154,1457
2025-01-04 06:15:00.000 UTC,308941.6064197021,306216.9419642857,2724.6644554164186,2026
2025-01-04 06:33:00.000 UTC,310037.9337929184,306146.99553571426,3890.9382572041077,3919
2025-01-04 06:56:00.000 UTC,311222.56157057296,306315.23660714284,4907.32496343014,3012
2025-01-04 07:05:00.000 UTC,310020.4739520419,306243.67410714284,3776.7998448990347,4356
2025-01-04 07:11:00.000 UTC,309593.97802049416,306349.4375,3244.540520494147,4604
2025-01-04 07:17:00.000 UTC,309470.4174138503,306539.52678571444,2930.8906281358695,4744
2025-01-04 07:18:00.000 UTC,308693.4471248987,306539.5267857144,2153.920339184362,2642
2025-01-04 07:47:00.000 UTC,313608.7734137762,306645.4642857141,6963.309128062097,3742
2025-01-04 07:48:00.000 UTC,310255.9511578956,306645.4642857143,3610.4868721813564,4208
2025-01-04 08:50:00.000 UTC,316917.8800713146,306293.35267857125,10624.527392743345,3998
2025-01-04 08:51:00.000 UTC,312543.2053210297,306293.35267857154,6249.852642458129,4173
2025-01-04 08:53:00.000 UTC,311605.46739385626,306293.3526785713,5312.114715284949,4580
2025-01-04 08:58:00.000 UTC,310839.9409130299,306072.9955357143,4766.945377315635,4093
2025-01-04 09:06:00.000 UTC,310491.4449445643,305910.4241071429,4581.020837421424,3519
2025-01-04 09:16:00.000 UTC,310056.0531517187,305691.169642857,4364.883508861709,4787
2025-01-04 09:19:00.000 UTC,309096.9233853295,305691.1696428571,3405.753742472422,4028
2025-01-04 09:32:00.000 UTC,310715.60775184917,305718.22321428574,4997.384537563403,4237
2025-01-04 09:36:00.000 UTC,308133.99483989755,305691.375,2442.6198398975803,2648
2025-01-04 09:37:00.000 UTC,307306.8399551304,305691.375,1615.4649551304099,826
2025-01-04 09:58:00.000 UTC,310393.3790157954,305180.6964285715,5212.682587223916,3163
2025-01-04 10:14:00.000 UTC,309472.2472334757,304992.1785714286,4480.068662047078,2952
