datetime,exchange_netflow_usd
2024-12-17 03:08:00.000 UTC,-2909.8533003050834
2024-12-17 03:22:00.000 UTC,3869008.5076993853
2024-12-17 03:24:00.000 UTC,3972623.450466614
2024-12-17 03:26:00.000 UTC,409683.8848882503
2024-12-17 03:34:00.000 UTC,3168267.8269349355
2024-12-17 03:40:00.000 UTC,10277116.233203508
2024-12-17 04:10:00.000 UTC,32773934.962791204
2024-12-17 04:14:00.000 UTC,-16047096.534062315
2024-12-17 04:19:00.000 UTC,11102475.066844586
2024-12-17 04:21:00.000 UTC,4049890.4479062874
2024-12-17 04:25:00.000 UTC,-1095256.5430179834
2024-12-17 04:53:00.000 UTC,-13375691.313484825
2024-12-17 04:55:00.000 UTC,-35449790.79782214
2024-12-17 05:16:00.000 UTC,16921182.306624893
2024-12-17 05:25:00.000 UTC,1305598.1209450439
2024-12-17 05:31:00.000 UTC,83636.40140006132
2024-12-17 05:32:00.000 UTC,-1945803.1015022402
2024-12-17 05:41:00.000 UTC,7528267.060213149
2024-12-17 05:49:00.000 UTC,-19027.705316828564
2024-12-17 05:51:00.000 UTC,-1219434.291820689
2024-12-17 05:59:00.000 UTC,-712973.20744434
2024-12-17 06:05:00.000 UTC,-1977217.3675502613
2024-12-17 06:22:00.000 UTC,4360593.953443646
2024-12-17 06:31:00.000 UTC,32597593.14087587
2024-12-17 06:34:00.000 UTC,2500887.4777413
2024-12-17 06:37:00.000 UTC,-12983539.749326825
2024-12-17 07:18:00.000 UTC,12518171.904835433
2024-12-17 07:26:00.000 UTC,16476264.711683452
2024-12-17 07:30:00.000 UTC,686707.4832131797
2024-12-17 08:06:00.000 UTC,25628487.938754708
2024-12-17 08:11:00.000 UTC,1963489.8584996928
2024-12-17 08:15:00.000 UTC,4791558.424747616
2024-12-17 08:18:00.000 UTC,-40728978.62117505
2024-12-17 08:25:00.000 UTC,7872508.855339365
2024-12-17 08:34:00.000 UTC,120438540.88337532
2024-12-17 08:40:00.000 UTC,-39478638.60911676
2024-12-17 08:41:00.000 UTC,86348.30740218889
2024-12-17 08:58:00.000 UTC,1369610.3866285086
2024-12-17 08:59:00.000 UTC,90425.50917243958
2024-12-17 09:00:00.000 UTC,-113648260.46953061
2024-12-17 09:18:00.000 UTC,-129505.83945717383
2024-12-17 09:23:00.000 UTC,26789886.17568635
2024-12-17 09:24:00.000 UTC,-412139.60539954697
2024-12-17 09:36:00.000 UTC,10090774.017922401
2024-12-17 09:41:00.000 UTC,5074736.856264055
2024-12-17 10:02:00.000 UTC,1716609.2627545893
2024-12-17 10:17:00.000 UTC,36619922.81014779
2024-12-17 10:24:00.000 UTC,-343510.15110462904
2024-12-17 10:35:00.000 UTC,172975.96574887633
2024-12-17 11:19:00.000 UTC,26027573.61813503
2024-12-17 11:35:00.000 UTC,-22250630.975639716
2024-12-17 11:38:00.000 UTC,-1963296.7300333753
2024-12-17 11:40:00.000 UTC,-37666184.77167471
2024-12-17 12:07:00.000 UTC,34665397.39888105
2024-12-17 12:13:00.000 UTC,2089352.3465278447
2024-12-17 12:18:00.000 UTC,13436485.666147027
2024-12-17 12:33:00.000 UTC,15749300.29348163
2024-12-17 13:02:00.000 UTC,30585980.47332099
2024-12-17 13:32:00.000 UTC,35192742.79104814
2024-12-17 14:15:00.000 UTC,-910965.4164382219
2024-12-17 14:18:00.000 UTC,25432991.45093535
2024-12-17 14:36:00.000 UTC,23392018.24860531
2024-12-17 15:06:00.000 UTC,60140473.516103595
2024-12-17 15:09:00.000 UTC,-56960973.00988848
2024-12-17 15:13:00.000 UTC,17261697.720429897
2024-12-17 15:17:00.000 UTC,-44561.5270344615
2024-12-17 15:19:00.000 UTC,-16292717.590525836
2024-12-17 15:26:00.000 UTC,-28196595.30855593
2024-12-17 15:45:00.000 UTC,-26222709.181861043
2024-12-17 15:50:00.000 UTC,8677307.590076454
2024-12-17 15:51:00.000 UTC,-33953468.59037066
2024-12-17 15:55:00.000 UTC,5237970.088815808
2024-12-17 16:00:00.000 UTC,3792849.557577446
2024-12-17 16:06:00.000 UTC,-14512265.73002153
2024-12-17 16:17:00.000 UTC,3070444.978025317
2024-12-17 16:25:00.000 UTC,19836003.297973514
2024-12-17 16:50:00.000 UTC,30638958.431018997
2024-12-17 16:51:00.000 UTC,-136855506.23582911
2024-12-17 17:04:00.000 UTC,30817111.728636235
2024-12-17 17:10:00.000 UTC,-314510810.582839
2024-12-17 17:38:00.000 UTC,22414944.9338969
2024-12-17 17:39:00.000 UTC,987216.1078739122
2024-12-17 17:45:00.000 UTC,359642.35252952576
2024-12-17 17:51:00.000 UTC,10208492.504523546
2024-12-17 18:09:00.000 UTC,53096673.69347298
2024-12-17 18:12:00.000 UTC,-13956509.15448007
2024-12-17 18:20:00.000 UTC,9978663.408825934
2024-12-17 18:24:00.000 UTC,10362576.722538605
2024-12-17 18:48:00.000 UTC,3260696.096377313
2024-12-17 19:06:00.000 UTC,-25001263.199656337
2024-12-17 19:09:00.000 UTC,-107107594.51181877
2024-12-17 19:18:00.000 UTC,-21116304.710083067
2024-12-17 19:26:00.000 UTC,1735993.6352133155
2024-12-17 19:52:00.000 UTC,2239072.1686827242
2024-12-17 20:02:00.000 UTC,3311555.6746449172
2024-12-17 20:15:00.000 UTC,4677491.636276573
2024-12-17 20:16:00.000 UTC,-2498045.607702812
2024-12-17 20:22:00.000 UTC,3715135.724598795
2024-12-17 21:08:00.000 UTC,11394935.885190576
2024-12-17 21:28:00.000 UTC,7166559.011071622
2024-12-17 21:30:00.000 UTC,50914.42547998467
2024-12-17 21:35:00.000 UTC,-36503571.48907122
2024-12-17 21:52:00.000 UTC,-844234.7640855014
2024-12-17 22:01:00.000 UTC,4687131.877828062
2024-12-17 22:07:00.000 UTC,1604521.067309983
2024-12-17 22:22:00.000 UTC,1028872.6131192744
2024-12-17 22:23:00.000 UTC,38310.37818156918
2024-12-17 22:29:00.000 UTC,2394951.5208177865
2024-12-17 23:06:00.000 UTC,7659706.811230749
2024-12-17 23:09:00.000 UTC,-842647.4516305961
2024-12-17 23:10:00.000 UTC,-67582559.64604264
2024-12-17 23:11:00.000 UTC,13265249.01336345
2024-12-17 23:17:00.000 UTC,2756889.5417879224
2024-12-17 23:32:00.000 UTC,2456912.0186078995
2024-12-17 23:37:00.000 UTC,4097979.797086647
2024-12-17 23:49:00.000 UTC,420282.43297351897
2024-12-17 23:54:00.000 UTC,17112634.709629513
2024-12-18 00:04:00.000 UTC,-3226042.722395003
2024-12-18 00:15:00.000 UTC,-34437815.315463334
2024-12-18 00:27:00.000 UTC,1332393.2863764167
2024-12-18 00:28:00.000 UTC,-20371.5096177718
2024-12-18 00:30:00.000 UTC,-184616.50140445307
2024-12-18 00:31:00.000 UTC,-51711.82459484041
2024-12-18 00:33:00.000 UTC,2626808.814441791
2024-12-18 00:43:00.000 UTC,-43109252.79720831
2024-12-18 01:02:00.000 UTC,11854316.247464776
2024-12-18 01:15:00.000 UTC,2353941.0600539595
2024-12-18 01:17:00.000 UTC,1805423.1720671337
2024-12-18 01:19:00.000 UTC,-315379.05250521004
2024-12-18 01:45:00.000 UTC,17036958.86836371
2024-12-18 01:51:00.000 UTC,-582793.6580211669
2024-12-18 02:16:00.000 UTC,26887232.934608698
2024-12-18 02:24:00.000 UTC,9076782.332595825
2024-12-18 02:26:00.000 UTC,-4146258.458280808
2024-12-18 02:30:00.000 UTC,-4040168.065814929
2024-12-18 02:41:00.000 UTC,-7680431.873122662
2024-12-18 02:48:00.000 UTC,9711204.986122385
2024-12-18 02:57:00.000 UTC,634982.5299782157
2024-12-18 02:58:00.000 UTC,-102128.89017827158
2024-12-18 03:02:00.000 UTC,1606859.4578607976
2024-12-18 03:08:00.000 UTC,-270856.40688836575
2024-12-18 03:14:00.000 UTC,3311505.635761155
2024-12-18 03:15:00.000 UTC,602248.1981523188
2024-12-18 03:38:00.000 UTC,-899351.420648694
2024-12-18 04:06:00.000 UTC,10878522.835041106
2024-12-18 04:07:00.000 UTC,998.868775488052
2024-12-18 04:17:00.000 UTC,14038105.40050058
2024-12-18 04:27:00.000 UTC,17226518.33099602
2024-12-18 04:38:00.000 UTC,-9750864.692599013
2024-12-18 04:47:00.000 UTC,-32663318.44366817
2024-12-18 04:53:00.000 UTC,-455833.40395255457
2024-12-18 05:02:00.000 UTC,445228.4026428908
2024-12-18 05:04:00.000 UTC,-804495.273511322
2024-12-18 05:08:00.000 UTC,954449.156502323
2024-12-18 05:33:00.000 UTC,6917518.4568258375
2024-12-18 05:39:00.000 UTC,1206338.7066086736
2024-12-18 05:47:00.000 UTC,1157536.8843584973
2024-12-18 05:58:00.000 UTC,2985253.9810141586
2024-12-18 06:06:00.000 UTC,-13762274.080128789
2024-12-18 06:21:00.000 UTC,31289278.74671033
2024-12-18 06:31:00.000 UTC,44728493.251879245
2024-12-18 06:36:00.000 UTC,-11848668.647410247
2024-12-18 06:45:00.000 UTC,-5356680.30286482
2024-12-18 06:47:00.000 UTC,358223.1277800001
2024-12-18 06:49:00.000 UTC,-3074806.9792499356
2024-12-18 07:26:00.000 UTC,57095421.15563625
2024-12-18 07:28:00.000 UTC,1999173.8402473386
2024-12-18 07:31:00.000 UTC,-468204.03888373636
2024-12-18 07:39:00.000 UTC,6578712.850604504
2024-12-18 07:45:00.000 UTC,1230597.6605604193
2024-12-18 08:08:00.000 UTC,5751012.092304587
2024-12-18 08:22:00.000 UTC,48706780.66649184
2024-12-18 08:39:00.000 UTC,-70078604.94580169
2024-12-18 09:05:00.000 UTC,28682339.315957338
2024-12-18 09:17:00.000 UTC,12448881.815369815
2024-12-18 09:18:00.000 UTC,-3039373.0879365252
2024-12-18 09:25:00.000 UTC,4583648.3276080005
2024-12-18 09:34:00.000 UTC,12540552.080027312
2024-12-18 09:53:00.000 UTC,2673771.289489642
2024-12-18 09:55:00.000 UTC,-366755.49806733744
2024-12-18 10:01:00.000 UTC,21143466.850349903
2024-12-18 10:15:00.000 UTC,3897270.2207782567
2024-12-18 10:32:00.000 UTC,2750931.7219093926
2024-12-18 10:37:00.000 UTC,-16328450.067896456
2024-12-18 10:49:00.000 UTC,-31412203.53281501
2024-12-18 10:55:00.000 UTC,-696178.5278060436
2024-12-18 11:14:00.000 UTC,-4773098.546090603
2024-12-18 11:24:00.000 UTC,-14193836.050019592
2024-12-18 11:42:00.000 UTC,4665910.971647263
2024-12-18 12:00:00.000 UTC,32921117.61131107
2024-12-18 12:06:00.000 UTC,-509902.1391688334
2024-12-18 12:25:00.000 UTC,15515213.729013205
2024-12-18 12:29:00.000 UTC,519640.3576164511
2024-12-18 12:36:00.000 UTC,892411.3303606659
2024-12-18 12:39:00.000 UTC,-39954126.72450555
2024-12-18 12:40:00.000 UTC,1647134.9341534637
2024-12-18 12:42:00.000 UTC,3142750.6039939523
2024-12-18 13:22:00.000 UTC,13349530.778235376
2024-12-18 13:34:00.000 UTC,-2198059.952190347
2024-12-18 13:43:00.000 UTC,-7836226.11950621
2024-12-18 13:45:00.000 UTC,-16483692.142167095
2024-12-18 14:00:00.000 UTC,16641684.616562888
2024-12-18 14:03:00.000 UTC,-4733908.715194002
2024-12-18 14:08:00.000 UTC,-4644942.6066182945
2024-12-18 14:13:00.000 UTC,-3208634.2993210517
2024-12-18 14:20:00.000 UTC,16167618.872728713
2024-12-18 14:33:00.000 UTC,3144769.8124677
2024-12-18 14:41:00.000 UTC,-49268610.683952734
2024-12-18 14:52:00.000 UTC,6807132.045609839
2024-12-18 14:55:00.000 UTC,2827500.8891009837
2024-12-18 15:01:00.000 UTC,-28576937.40094392
2024-12-18 15:16:00.000 UTC,-741849.661345683
2024-12-18 15:38:00.000 UTC,20978509.652719334
2024-12-18 15:49:00.000 UTC,3355986.9506337643
2024-12-18 16:01:00.000 UTC,18524544.405385226
2024-12-18 16:07:00.000 UTC,6336408.486939803
2024-12-18 16:27:00.000 UTC,17153962.30535373
2024-12-18 16:55:00.000 UTC,18537195.26362011
2024-12-18 17:44:00.000 UTC,2148410.5423654914
2024-12-18 17:59:00.000 UTC,24955386.178753212
2024-12-18 18:08:00.000 UTC,21098606.83319676
2024-12-18 18:12:00.000 UTC,55234024.33255075
2024-12-18 18:34:00.000 UTC,7528394.289268419
2024-12-18 18:49:00.000 UTC,8635910.810729608
2024-12-18 18:50:00.000 UTC,-44867869.93221019
2024-12-18 19:12:00.000 UTC,304897.4970228672
2024-12-18 19:21:00.000 UTC,-10137249.50167457
2024-12-18 19:22:00.000 UTC,81888.49559709243
2024-12-18 19:26:00.000 UTC,-28141475.878004313
2024-12-18 19:32:00.000 UTC,-702327.9984060172
2024-12-18 19:36:00.000 UTC,1662684.1933904253
2024-12-18 20:08:00.000 UTC,-1349312.671061486
2024-12-18 20:12:00.000 UTC,7424190.792487439
2024-12-18 20:17:00.000 UTC,4256671.11714565
2024-12-18 20:35:00.000 UTC,19216053.41106385
2024-12-18 21:03:00.000 UTC,-6070796.339900956
2024-12-18 21:15:00.000 UTC,47135720.39385599
2024-12-18 21:25:00.000 UTC,1647186.175280556
2024-12-18 21:49:00.000 UTC,-2979622.4718959033
2024-12-18 21:56:00.000 UTC,-1487853.2016211906
2024-12-18 22:04:00.000 UTC,-61801909.8000914
2024-12-18 22:05:00.000 UTC,77.45839161501499
2024-12-18 22:10:00.000 UTC,6900595.12222858
2024-12-18 22:20:00.000 UTC,-19381746.522421762
2024-12-18 22:24:00.000 UTC,-52223.1711669052
2024-12-18 22:33:00.000 UTC,-1132780.5434096009
2024-12-18 22:36:00.000 UTC,-39119624.70060682
2024-12-18 22:51:00.000 UTC,-80915189.29769486
2024-12-18 22:55:00.000 UTC,-1211609.384393108
2024-12-18 23:11:00.000 UTC,-3959951.0754123554
2024-12-18 23:18:00.000 UTC,-1744084.9504631683
2024-12-19 00:18:00.000 UTC,38969829.65251744
2024-12-19 00:31:00.000 UTC,-4812813.443031967
2024-12-19 00:50:00.000 UTC,10108527.54646295
2024-12-19 00:56:00.000 UTC,1888549.8791917935
2024-12-19 00:58:00.000 UTC,-4354580.926801596
2024-12-19 01:14:00.000 UTC,19724756.631012365
2024-12-19 01:31:00.000 UTC,17018560.625888996
2024-12-19 01:57:00.000 UTC,1399321.5362518337
2024-12-19 01:58:00.000 UTC,15830179.217655838
2024-12-19 02:00:00.000 UTC,4193183.851570878
2024-12-19 02:03:00.000 UTC,-1067011.5369264968
2024-12-19 02:19:00.000 UTC,-7775591.040426269
2024-12-19 02:31:00.000 UTC,-2757956.216011461
2024-12-19 02:32:00.000 UTC,3924615.734828839
2024-12-19 02:35:00.000 UTC,1573255.1857644878
2024-12-19 02:46:00.000 UTC,-145448033.0510601
2024-12-19 02:50:00.000 UTC,-25732203.591985777
2024-12-19 03:04:00.000 UTC,-24270657.540145516
2024-12-19 03:10:00.000 UTC,1438298.0030342052
2024-12-19 03:31:00.000 UTC,-11080723.76810658
2024-12-19 03:35:00.000 UTC,1161099.948139852
2024-12-19 03:48:00.000 UTC,9093639.3648244
2024-12-19 04:09:00.000 UTC,27377622.91886261
2024-12-19 04:15:00.000 UTC,-1308563.3871281147
2024-12-19 04:32:00.000 UTC,6975370.682429852
2024-12-19 04:35:00.000 UTC,2826464.2817920446
2024-12-19 04:43:00.000 UTC,-72394202.97416708
2024-12-19 04:45:00.000 UTC,-16860274.936379127
2024-12-19 04:50:00.000 UTC,-17466616.18581722
2024-12-19 05:11:00.000 UTC,63051.97478327155
2024-12-19 05:17:00.000 UTC,-598663.4439103138
2024-12-19 05:18:00.000 UTC,-6885949.650245577
2024-12-19 05:20:00.000 UTC,-41446.76308026351
2024-12-19 05:33:00.000 UTC,1953531.3974423856
2024-12-19 06:00:00.000 UTC,7486069.121749975
2024-12-19 06:02:00.000 UTC,-8146338.6724539995
2024-12-19 06:16:00.000 UTC,23626570.404047184
2024-12-19 06:20:00.000 UTC,393168.18111790996
2024-12-19 06:21:00.000 UTC,9086.8560518
2024-12-19 06:26:00.000 UTC,-3517447.7496078685
2024-12-19 06:46:00.000 UTC,-6490338.670420082
2024-12-19 07:05:00.000 UTC,-1632077.3754405603
2024-12-19 07:12:00.000 UTC,-1242604.5304236617
2024-12-19 07:19:00.000 UTC,-21473456.39682436
2024-12-19 07:43:00.000 UTC,13984281.349340886
2024-12-19 07:47:00.000 UTC,-83522.81896257214
2024-12-19 07:58:00.000 UTC,5579666.666797105
2024-12-19 08:04:00.000 UTC,3492029.2119871536
2024-12-19 08:09:00.000 UTC,-121705.38049910427
2024-12-19 08:15:00.000 UTC,-342924.80529128015
2024-12-19 08:39:00.000 UTC,-4084985.896460533
2024-12-19 08:40:00.000 UTC,-39573149.29156955
2024-12-19 08:51:00.000 UTC,-5956497.129531406
2024-12-19 09:06:00.000 UTC,-18580245.22663848
2024-12-19 09:08:00.000 UTC,-8328.392399034401
2024-12-19 09:17:00.000 UTC,8078746.958257616
2024-12-19 09:24:00.000 UTC,3110708.7363537983
2024-12-19 10:06:00.000 UTC,9366245.986788899
2024-12-19 10:28:00.000 UTC,-29998249.28324464
2024-12-19 10:31:00.000 UTC,8930745.928105086
2024-12-19 10:33:00.000 UTC,-1458973.3879631502
2024-12-19 10:44:00.000 UTC,160874915.79869804
2024-12-19 10:46:00.000 UTC,390079.19156798
2024-12-19 10:49:00.000 UTC,5238706.735394475
2024-12-19 10:58:00.000 UTC,-9033522.941310817
2024-12-19 11:03:00.000 UTC,2829538.393879326
2024-12-19 11:11:00.000 UTC,1132418.9949922822
2024-12-19 11:12:00.000 UTC,-3911312.8706292585
2024-12-19 11:16:00.000 UTC,5299881.402365476
2024-12-19 11:19:00.000 UTC,-40490.35068650171
2024-12-19 11:29:00.000 UTC,-117682.44154757261
2024-12-19 11:55:00.000 UTC,-154583428.26167727
2024-12-19 12:24:00.000 UTC,11834252.682011098
2024-12-19 12:30:00.000 UTC,-4536279.025070876
2024-12-19 12:46:00.000 UTC,-10033286.217043562
2024-12-19 12:51:00.000 UTC,-239885217.458068
2024-12-19 12:55:00.000 UTC,317810.3334306418
2024-12-19 13:05:00.000 UTC,-1003003.4533025622
2024-12-19 13:25:00.000 UTC,9615463.395523787
2024-12-19 13:47:00.000 UTC,-1707.0952868312597
2024-12-19 13:51:00.000 UTC,8702991.569113469
2024-12-19 13:59:00.000 UTC,-424114.6331486702
2024-12-19 14:13:00.000 UTC,-6559962.738093942
2024-12-19 14:22:00.000 UTC,-980886.6054101884
2024-12-19 14:45:00.000 UTC,9556889.807546258
2024-12-19 14:47:00.000 UTC,-25899155.25718467
2024-12-19 14:50:00.000 UTC,-394783.244133126
2024-12-19 15:07:00.000 UTC,6203051.976724386
2024-12-19 15:13:00.000 UTC,-113580024.7182804
2024-12-19 15:17:00.000 UTC,5071726.712656047
2024-12-19 15:28:00.000 UTC,16085652.266234472
2024-12-19 15:37:00.000 UTC,13500021.454150975
2024-12-19 15:43:00.000 UTC,5047154.122465553
2024-12-19 15:50:00.000 UTC,9436881.7559869
2024-12-19 16:37:00.000 UTC,16614903.752180547
2024-12-19 16:53:00.000 UTC,-37938967.58368629
2024-12-19 16:59:00.000 UTC,3162331.808297869
2024-12-19 17:02:00.000 UTC,-18916.29578873515
2024-12-19 17:25:00.000 UTC,-7538036.982966214
2024-12-19 17:34:00.000 UTC,14916952.410894558
2024-12-19 17:40:00.000 UTC,-25131796.00688416
2024-12-19 17:52:00.000 UTC,51398.30879497528
2024-12-19 18:06:00.000 UTC,17668253.08138877
2024-12-19 18:24:00.000 UTC,6122852.928768873
2024-12-19 18:31:00.000 UTC,-3022678.5444665104
2024-12-19 18:36:00.000 UTC,-11053365.993899502
2024-12-19 18:43:00.000 UTC,-112347115.43173216
2024-12-19 18:59:00.000 UTC,13513472.80494383
2024-12-19 19:27:00.000 UTC,6009632.234704912
2024-12-19 19:28:00.000 UTC,-53370564.10415141
2024-12-19 19:51:00.000 UTC,2301967.0742015243
2024-12-19 19:53:00.000 UTC,-5879737.960004546
2024-12-19 20:01:00.000 UTC,-269211.0454604747
2024-12-19 20:03:00.000 UTC,-3167437.861419607
2024-12-19 20:11:00.000 UTC,-1356905.4320548177
2024-12-19 20:21:00.000 UTC,4914855.849304646
2024-12-19 20:27:00.000 UTC,1805496.7591019738
2024-12-19 20:29:00.000 UTC,281489.3917975838
2024-12-19 20:33:00.000 UTC,970390.25738132
2024-12-19 20:38:00.000 UTC,-180594284.2395088
2024-12-19 20:53:00.000 UTC,-30139636.688616186
2024-12-19 20:57:00.000 UTC,-46318440.93479425
2024-12-19 21:04:00.000 UTC,-8567864.162127018
2024-12-19 21:21:00.000 UTC,6267293.614371389
2024-12-19 21:27:00.000 UTC,-1452156.2976531535
2024-12-19 21:35:00.000 UTC,5365538.626451641
2024-12-19 21:37:00.000 UTC,1438251.0511747007
2024-12-19 21:52:00.000 UTC,10493412.520313025
2024-12-19 21:54:00.000 UTC,624652.313681466
2024-12-19 21:55:00.000 UTC,584044.4844577564
2024-12-19 21:56:00.000 UTC,4893422.669451296
2024-12-19 22:11:00.000 UTC,-510662.19697999954
2024-12-19 22:12:00.000 UTC,85039.73004634678
2024-12-19 22:36:00.000 UTC,16901713.127932042
2024-12-19 22:42:00.000 UTC,-48027648.60417169
2024-12-19 22:58:00.000 UTC,-54440409.924139634
2024-12-19 23:20:00.000 UTC,2250259.9781791717
2024-12-19 23:24:00.000 UTC,65214327.51812587
2024-12-19 23:29:00.000 UTC,5230005.225653263
2024-12-19 23:58:00.000 UTC,8969681.46199695
2024-12-20 00:07:00.000 UTC,-14190213.483374745
2024-12-20 00:10:00.000 UTC,3650293.4839805258
2024-12-20 00:13:00.000 UTC,8120156.70659476
2024-12-20 00:32:00.000 UTC,9798971.054008126
2024-12-20 00:37:00.000 UTC,-24773561.634844974
2024-12-20 00:42:00.000 UTC,13240766.072165981
2024-12-20 01:07:00.000 UTC,35502919.69847381
2024-12-20 01:18:00.000 UTC,5264441.235538907
2024-12-20 01:19:00.000 UTC,-208981.1258466083
2024-12-20 01:23:00.000 UTC,2904519.9116047677
2024-12-20 01:25:00.000 UTC,-197526.34079996124
2024-12-20 01:27:00.000 UTC,2442859.543328667
2024-12-20 01:37:00.000 UTC,4242959.140119297
2024-12-20 01:50:00.000 UTC,6428875.5038681775
2024-12-20 02:04:00.000 UTC,-104646354.17010534
2024-12-20 02:05:00.000 UTC,944777.2204679957
2024-12-20 02:17:00.000 UTC,4215987.71435672
2024-12-20 02:45:00.000 UTC,-26941502.56233707
2024-12-20 02:46:00.000 UTC,-17379.692818867497
2024-12-20 02:49:00.000 UTC,-986522.5900206827
2024-12-20 03:04:00.000 UTC,-1420746.7840003204
2024-12-20 03:37:00.000 UTC,6086709.926224589
2024-12-20 04:01:00.000 UTC,-5609549.394482195
2024-12-20 04:04:00.000 UTC,-10058267.206950836
2024-12-20 04:09:00.000 UTC,6080089.6168175265
2024-12-20 04:12:00.000 UTC,4187519.535905689
2024-12-20 04:20:00.000 UTC,11577621.212121569
2024-12-20 04:38:00.000 UTC,-45484068.629724436
2024-12-20 04:59:00.000 UTC,-2072819.4533077031
2024-12-20 05:00:00.000 UTC,-14297383.55245926
2024-12-20 05:08:00.000 UTC,-2152583.8260846063
2024-12-20 05:16:00.000 UTC,1183149.7157890545
2024-12-20 05:19:00.000 UTC,2452119.0169771053
2024-12-20 05:29:00.000 UTC,-963947.5723849398
2024-12-20 05:39:00.000 UTC,5506086.120439008
2024-12-20 05:45:00.000 UTC,5897661.117011415
2024-12-20 05:49:00.000 UTC,461238.9469592422
2024-12-20 05:55:00.000 UTC,-4821649.5833966285
2024-12-20 06:05:00.000 UTC,-1201719.6802445278
2024-12-20 06:11:00.000 UTC,-373524.52172980504
2024-12-20 06:12:00.000 UTC,607927.805120334
2024-12-20 06:24:00.000 UTC,7247695.531100564
2024-12-20 06:27:00.000 UTC,-1458100.7509593498
2024-12-20 06:46:00.000 UTC,9996578.423891425
2024-12-20 06:59:00.000 UTC,2247631.234914895
2024-12-20 07:17:00.000 UTC,84237526.26384842
2024-12-20 07:25:00.000 UTC,-8271807.1267494075
2024-12-20 07:32:00.000 UTC,-39324950.971310586
2024-12-20 07:38:00.000 UTC,7791970.779557762
2024-12-20 07:47:00.000 UTC,4577408.400654078
2024-12-20 08:01:00.000 UTC,-1387653.64990744
2024-12-20 08:02:00.000 UTC,-7298374.102361092
2024-12-20 08:06:00.000 UTC,18291121.49699047
2024-12-20 08:25:00.000 UTC,2610703.0422077104
2024-12-20 08:45:00.000 UTC,12457133.789831072
2024-12-20 08:58:00.000 UTC,-15187356.592824392
2024-12-20 09:00:00.000 UTC,-68533629.19861108
2024-12-20 09:07:00.000 UTC,69853135.81590742
2024-12-20 09:18:00.000 UTC,2505326.755145341
2024-12-20 09:23:00.000 UTC,3727077.650372803
2024-12-20 09:29:00.000 UTC,-803045.553044768
2024-12-20 09:46:00.000 UTC,3364675.9765855223
2024-12-20 10:03:00.000 UTC,33125587.244678587
2024-12-20 10:05:00.000 UTC,-50659737.961165376
2024-12-20 10:07:00.000 UTC,112153.55923551647
2024-12-20 10:13:00.000 UTC,1700090.862445265
2024-12-20 10:25:00.000 UTC,39905196.18743891
2024-12-20 10:29:00.000 UTC,1360854.2485913625
2024-12-20 10:41:00.000 UTC,-271762254.712269
2024-12-20 10:45:00.000 UTC,1911090.6973964032
2024-12-20 10:48:00.000 UTC,1759233.4393352615
2024-12-20 11:03:00.000 UTC,-22975392.368005574
2024-12-20 11:07:00.000 UTC,7272374.99466911
2024-12-20 11:28:00.000 UTC,8283588.329005003
2024-12-20 11:38:00.000 UTC,-8096877.392394362
2024-12-20 11:45:00.000 UTC,-2743915.3916434497
2024-12-20 12:13:00.000 UTC,19636434.70309323
2024-12-20 12:14:00.000 UTC,-2717326.838811457
2024-12-20 12:32:00.000 UTC,19957667.0282375
2024-12-20 12:45:00.000 UTC,10697326.158310592
2024-12-20 12:55:00.000 UTC,-25297103.47832489
2024-12-20 13:04:00.000 UTC,-66582779.66764125
2024-12-20 13:06:00.000 UTC,-90539405.28385048
2024-12-20 13:18:00.000 UTC,-144569.51387290657
2024-12-20 13:21:00.000 UTC,1059565.8930519763
2024-12-20 13:23:00.000 UTC,-797273.6878912523
2024-12-20 13:24:00.000 UTC,28010976.20595709
2024-12-20 13:27:00.000 UTC,3511085.056116714
2024-12-20 13:37:00.000 UTC,322302.9049031567
2024-12-20 13:54:00.000 UTC,-7176180.982690066
2024-12-20 14:21:00.000 UTC,-9777771.684345946
2024-12-20 14:22:00.000 UTC,-20703252.89913374
2024-12-20 14:26:00.000 UTC,9336272.625687249
2024-12-20 14:35:00.000 UTC,3254604.279053282
2024-12-20 14:45:00.000 UTC,-115650841.94682577
2024-12-20 14:55:00.000 UTC,-1645684.0895301253
2024-12-20 15:02:00.000 UTC,-5422835.56711941
2024-12-20 15:17:00.000 UTC,-3659910.5187829807
2024-12-20 15:29:00.000 UTC,16307095.121191323
2024-12-20 15:30:00.000 UTC,1998235.5828776546
2024-12-20 15:35:00.000 UTC,4110294.3635053784
2024-12-20 15:49:00.000 UTC,57226303.84673321
2024-12-20 16:05:00.000 UTC,21665382.15326619
2024-12-20 16:44:00.000 UTC,1182380.7624600902
2024-12-20 17:16:00.000 UTC,6347168.429220639
2024-12-20 17:18:00.000 UTC,7473215.784814119
2024-12-20 17:35:00.000 UTC,-3716211.7727729604
2024-12-20 17:37:00.000 UTC,925293.3205834776
2024-12-20 17:43:00.000 UTC,528614.2382052988
2024-12-20 17:50:00.000 UTC,17462193.33337614
2024-12-20 17:56:00.000 UTC,10073142.325229306
2024-12-20 18:01:00.000 UTC,4515063.241658464
2024-12-20 18:12:00.000 UTC,-70826947.15192157
2024-12-20 18:16:00.000 UTC,40539799.250107445
2024-12-20 18:29:00.000 UTC,41773741.47353178
